Player,Season,Age,MP,Min,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Log_MV1,Log_MV2,Log_Return_MV,Age_Original,Perf_MV1_Interaction
Alberto Moreno,2019,-0.0344950603609234,-2.3606390703945683,-1.8210097149976983,0.5091017475940746,2.16886562550312,0.43031724767892143,0.09000391652260402,2.1972245773362196,0.0,26,0.04582115119196891
Alberto Moreno,2020,0.22352799113878521,-0.6582250346526614,-0.3369639974819599,0.11371325576207912,0.21490959893155148,-0.5967941862443882,-0.055376899328052225,1.791759469228055,-0.2231435513142097,27,-0.00629708751660171
Alberto Moreno,2021,0.4815510426384938,-2.0414364386929607,-1.7770630308799202,-1.3420112105085336,0.2886437886134979,-0.5967941862443882,-0.37868945354431777,0.9162907318741551,-0.6931471805599452,28,0.5082054919578249
Aleix Vidal,2018,0.22352799113878521,-0.9774276663542689,-1.4671825659468694,0.45574762198292645,2.2794669100260387,0.37325550134984875,-0.055376899328052225,2.0149030205422647,0.0,27,-0.02523789018154772
Aleix Vidal,2019,0.4815510426384938,-1.4030311752897455,-1.3995722826887491,0.4035957456607759,0.25177669377252704,-0.06611994538401159,-0.37868945354431777,1.3862943611198906,-0.2231435513142097,28,-0.15283745237709068
Aleix Vidal,2020,0.7395740941382024,0.5121846149198995,0.4450616122036305,-1.8507672906120538,-1.2229070998663933,-0.06611994538401159,-0.46270254554578133,1.252762968495368,-0.2513144282809061,29,0.8563547365790661
Aleix Vidal,2021,0.997597145637911,-1.2966302980558764,-1.3240741330505148,1.511478446014758,0.43611216797738933,-0.06611994538401159,-0.7860150997620469,0.6931471805599453,-0.4054651081081645,30,-1.1880448815324736
Aleksandar Kolarov,2018,1.2556201971376195,1.1505898783231145,1.4535816708039235,0.790285818063145,0.915384400910053,-0.3114854545990244,0.1740170085240678,2.4849066497880004,0.18232155679395445,31,0.1375231739383442
Aleksandar Kolarov,2019,1.5136432486373281,0.9377881238553762,1.280048610441415,0.5619901142668866,0.3623779782954439,-0.3114854545990244,0.3193978243747237,2.0794415416798357,-0.4054651081081646,32,0.17949841981694595
Aleksandar Kolarov,2020,1.7716663001370367,0.8313872466215071,1.0839787889928665,1.0401132340251162,0.6573147370232315,-0.3114854545990244,-0.003914729841541999,1.8718021769015913,-0.2076393647782444,33,-0.0040717623158208795
Aleksandar Kolarov,2021,2.0296893516367454,-1.8286346842252224,-1.5550759341824256,0.7742476238127879,1.6895933925704791,-0.5112015667507791,-0.37868945354431777,0.4054651081081644,-1.203972804325936,34,-0.2931994095696512
Alessandro Florenzi,2018,-0.0344950603609234,0.8313872466215071,0.6952196602586752,0.053240886441750915,0.915384400910053,-0.5251499936312192,0.7267234705924528,3.4011973816621555,0.4054651081081646,26,0.03869140177236789
Alessandro Florenzi,2019,0.22352799113878521,0.5121846149198995,0.46196418301816056,-0.1335914560780516,0.3623779782954439,-0.5251499936312192,1.0500360248087186,3.2188758248682006,-0.1823215567939549,27,-0.14027584148860583
Alessandro Florenzi,2020,0.4815510426384938,-1.083828543588138,-0.8710852352211095,-0.9197041360530795,0.6573147370232315,-0.5251499936312192,0.7267234705924528,2.772588722239781,-0.2231435513142097,28,-0.6683705816707274
Alessandro Florenzi,2021,0.7395740941382024,-0.33902240295105385,-0.2614658478437256,-0.3591506143261035,1.837061771934364,-0.5251499936312192,0.1740170085240678,2.5649493574615367,0.26236426446749084,29,-0.062498315514609735
Alex Sandro,2018,-0.0344950603609234,0.19298198321829202,0.39097338559713435,1.922527560175477,1.984530151298269,0.8868112183115034,1.172953753196408,3.8066624897703196,0.2513144282809061,26,2.2550359173313588
Alex Sandro,2019,0.22352799113878521,0.7249863693876378,0.6952196602586752,1.0732992457521346,1.1734540647968477,0.8868112183115034,1.4573616710264476,3.8066624897703196,-0.10536051565782634,27,1.5641851823007569
Alex Sandro,2020,0.4815510426384938,0.5121846149198995,0.6929659841500713,0.8990754522677751,0.9153844009100409,0.8868112183115034,1.4573616710264476,3.6888794541139363,-0.2231435513142097,28,1.310278103495824
Alex Sandro,2021,0.7395740941382024,0.19298198321829202,0.09912232953291546,1.8430625843545592,1.136586969955885,0.8868112183115034,1.172953753196408,2.995732273553991,-0.5596157879354227,29,2.1618271756945515
Alfonso Pedraza,2018,-1.3246103178594664,0.9377881238553762,0.7549420771366815,-1.4702946781600235,-0.6699006772517961,-0.5967941862443882,-1.6620341160466978,1.6094379124341003,1.6094379124341003,21,2.4436799157438585
Alfonso Pedraza,2019,-1.0665872663597578,1.0441890010892454,0.36618294840249027,-0.6743096527154175,-0.4118310133649849,-0.5967941862443882,-0.055376899328052225,3.091042453358316,1.0761394328160514,22,0.03734117775435553
Alfonso Pedraza,2020,-0.8085642148600493,-0.33902240295105385,-0.47443824010680424,-0.18507557223207652,-0.7436348669337446,-0.5967941862443882,0.6202472911280231,2.2512917986064953,-0.6109090823229733,23,-0.11479262233091424
Alfonso Pedraza,2021,-0.5505411633603406,0.5121846149198995,0.3639292722938863,-0.19634554861733045,0.2886437886134979,-0.5967941862443882,0.1740170085240678,2.995732273553991,0.693147180559945,24,-0.03416746500740476
Allan Nyom,2018,0.7395740941382024,0.5121846149198995,0.608453130077421,-0.9949245252700989,-1.2229070998663865,-0.3286039784977462,-0.46270254554578133,1.5040773967762742,0.0,29,0.4603541104684028
Allan Nyom,2019,0.997597145637911,-0.12622064848331552,-0.06990337861238505,-0.5771665281483427,-0.5224322978879041,-0.3286039784977462,-0.6630973713743571,1.0986122886681098,-0.15415067982725827,30,0.3827176076604299
Allan Nyom,2020,1.2556201971376195,1.0441890010892454,0.7346589921592453,-1.3674442003445006,-0.0800271597962315,-0.4256089472571699,-0.6630973713743571,1.1631508098056809,-0.0896121586896872,31,0.9067486547495481
Allan Nyom,2021,1.5136432486373281,0.7249863693876378,0.6231020247833471,-1.1137397830571827,-0.8542361514566633,-0.4256089472571699,-0.931395915612703,0.6931471805599453,-0.22314355131420982,32,1.0373326849948379
Almamy Touré,2018,-1.3246103178594664,-0.44542328018492305,-0.5882488835913066,-0.1788669747538515,1.173454064796852,-0.5967941862443882,-0.5566211919099272,2.0794415416798357,0.6931471805599452,21,0.09956114868081167
Almamy Touré,2019,-1.0665872663597578,-1.8286346842252224,-1.409713825177467,0.5197142662502948,0.19033153570422653,-0.5539978764975836,-0.003914729841541999,1.8718021769015913,-0.2076393647782444,22,-0.002034540947165133
Almamy Touré,2020,-0.8085642148600493,-0.5518241574187922,-0.3144272363959198,0.283494915829474,-0.34219316755427714,-0.5539978764975836,-0.16948363340398717,1.8718021769015913,0.0,23,-0.04804774838633677
Almamy Touré,2021,-0.5505411633603406,-0.7646259118865305,-1.2012487851315965,0.43540823381671706,0.35418529055299675,-0.5539978764975836,-0.30269036741055494,1.7047480922384253,0.0,24,-0.1317938782675629
Ambroise Oyongo,2018,-0.0344950603609234,-2.254238193160699,-1.7680483264455042,-1.8131702566560153,-0.19062844431914644,-0.5967941862443882,-1.8914280238988175,-0.2876820724517809,0.0,26,3.429481035538999
Ambroise Oyongo,2019,0.22352799113878521,0.19298198321829202,0.4123833086288724,-1.0553298310120638,0.10430831440863489,-0.5967941862443882,-1.3387215618304322,1.3862943611198906,0.9808292530117262,27,1.4127927996187162
Ambroise Oyongo,2020,0.4815510426384938,-0.33902240295105385,0.05742932152374134,-1.1741146170656303,-0.23592655914418006,-0.5967941862443882,-0.6630973713743571,1.0296194171811581,-0.22314355131420993,28,0.7785523162684292
Ambroise Oyongo,2021,0.7395740941382024,-1.1902294208220072,-1.365767141059689,-0.1659484901466005,-0.3749639185240111,-0.5967941862443882,-0.931395915612703,0.7884573603642703,-0.12783337150988483,29,0.1545637459246386
Ander Capa,2018,-0.29251811186063204,0.9377881238553762,0.5476038751451128,0.15933486682944006,-0.5224322978879042,-0.5967941862443882,-0.37868945354431777,1.0986122886681098,-0.5108256237659905,25,-0.0603384336501973
Ander Capa,2019,-0.0344950603609234,0.08658110598442284,-0.14427469019631728,-0.43594114627335534,-0.4486981082059575,-0.4256089472571699,-0.7860150997620469,1.0986122886681098,0.0,26,0.34265632357843245
Ander Capa,2020,0.22352799113878521,1.1505898783231145,1.2417361165951468,0.04627232291591455,-0.19062844431915058,-0.4256089472571699,-0.055376899328052225,1.791759469228055,-0.2231435513142097,27,-0.002562417767789724
Ander Capa,2021,0.4815510426384938,0.4057837376860304,0.4067491183573624,-0.12718430874528663,-0.1537613494781772,-0.4256089472571699,-0.37868945354431777,1.791759469228055,0.18232155679395468,28,0.04816335637816439
Andoni Gorosabel,2018,-1.582633369359175,-2.3606390703945683,-1.9089030832332545,-2.750553492418075,-0.04316006495525609,-0.5967941862443882,-2.945378778549078,0.0,1.6094379124341003,20,8.10142188583225
Andoni Gorosabel,2019,-1.3246103178594664,-1.8286346842252224,-1.4818314606527954,-1.1705296364394577,-0.33809682368303945,-0.5967941862443882,-0.931395915612703,0.4054651081081644,-0.5108256237659907,21,1.090226522483333
Andoni Gorosabel,2020,-1.0665872663597578,-1.083828543588138,-1.1899804045885765,-0.3007703906885311,-0.006292970114285788,-0.5967941862443882,-1.1093276539783123,0.47000362924573563,-0.22314355131420965,22,0.33365291188864865
Andoni Gorosabel,2021,-0.8085642148600493,0.8313872466215071,0.6895854699871652,-0.291880156422627,0.4729792628183616,-0.5967941862443882,-0.7860150997620469,2.302585092994046,1.2039728043259361,23,0.22942221026909299
Andrea Conti,2018,-0.8085642148600493,-2.3606390703945683,-1.8176292008347923,1.071870614079031,0.21490959893156786,0.7726877256533581,0.1740170085240678,2.70805020110221,0.40546510810816416,23,0.18652371778688853
Andrea Conti,2019,-0.5505411633603406,-1.2966302980558764,-1.4311237482092052,0.1726344510931882,0.3992450731364171,0.7726877256533581,0.4423155527624133,2.70805020110221,0.06899287148695166,24,0.07635890266111935
Andrea Conti,2020,-0.29251811186063204,-0.12622064848331552,-0.05074713168925099,-0.20443284224020508,0.32551088345447393,0.7726877256533581,0.49732956274033313,2.4849066497880004,-0.2231435513142097,25,-0.1016704960410847
Andrea Conti,2021,-0.0344950603609234,-1.4030311752897455,-1.082930789429886,-0.17683372938823624,-1.9233819018448672,0.7726877256533581,0.1740170085240678,1.5040773967762742,-0.7985076962177717,26,-0.030772076594295403
Andrew Robertson,2018,-0.8085642148600493,-0.2326215257171847,0.19152304998567973,1.2221593611915194,1.39465663384269,-0.08323846928273339,-0.11039090930597188,3.2188758248682006,1.2729656758128873,23,-0.13491528319873755
Andrew Robertson,2019,-0.5505411633603406,1.2569907555569837,1.629368407275036,1.071563167464405,2.16886562550312,-0.08323846928273339,1.172953753196408,4.0943445622221,0.5389965007326869,24,1.256894039064405
Andrew Robertson,2020,-0.29251811186063204,1.2569907555569837,1.5110504115733256,1.3403528896004158,1.615859202888531,-0.08323846928273339,1.8321363947292233,4.1588830833596715,-0.2231435513142097,25,2.455709310817402
Andrew Robertson,2021,-0.0344950603609234,1.469792510024722,1.8175503623434706,-0.3321680771438769,0.6573147370232233,-0.08323846928273339,1.780674225242713,4.174387269895637,-0.14310084364067333,26,-0.5914831334185348
Antonio Barragán,2018,0.997597145637911,0.5121846149198995,0.6760634133355412,-0.20695310172578302,-0.3380968236830404,-0.4427274711558918,-0.7860150997620469,0.9162907318741551,-0.18232155679395468,30,0.16266826289905637
Antonio Barragán,2019,1.2556201971376195,-1.083828543588138,-0.9420760326421357,-1.029873861261528,-0.5961664875698492,-0.5397324399153154,-1.1093276539783123,0.6931471805599453,0.0,31,1.1424675544068368
Antonio Barragán,2020,1.5136432486373281,-1.2966302980558764,-1.2722395825526227,-0.5327177283340355,-0.7436348669337446,-0.5397324399153154,-1.1093276539783123,0.47000362924573563,-0.22314355131420965,32,0.5909585078054516
Antonio Barragán,2021,1.7716663001370367,0.29938286045216117,0.5239402760047708,-1.167316286070574,-1.075438720502501,-0.5967941862443882,-1.6620341160466978,-0.2231435513142097,-0.2231435513142097,33,1.9401194916662206
Antonio Barreca,2018,-1.0665872663597578,-1.6158329297574838,-1.4671825659468694,-0.7851700866525738,-0.006292970114268393,-0.5967941862443882,-0.5566211919099272,1.252762968495368,-0.13353139262452252,22,0.43704230948457645
Antonio Barreca,2019,-0.8085642148600493,-1.8286346842252224,-1.3263278091591189,-1.377598221851139,-1.0017045308205526,-0.026176722953660605,-0.003914729841541999,1.9459101490553132,-0.13353139262452252,23,0.005392924868735848
Antonio Barreca,2020,-0.5505411633603406,-0.6582250346526614,-0.7606551058995131,-2.5768265556118117,-1.2597741947073604,-0.026176722953660605,-0.5566211919099272,1.1631508098056809,-0.2231435513142097,24,1.434316268729799
Antonio Barreca,2021,-0.29251811186063204,-2.254238193160699,-1.8987615407445366,-2.9506914920529406,-0.7436348669337338,-0.026176722953660605,-0.7860150997620469,0.6931471805599453,-0.4054651081081645,25,2.319288067493015
Arthur Masuaku,2018,-0.8085642148600493,0.29938286045216117,0.11264438618453951,0.3310617303269414,-1.0385716256615225,-0.19165578730797161,-0.11039090930597188,1.9459101490553132,0.0,23,-0.03654620544719951
Arthur Masuaku,2019,-0.5505411633603406,-0.12622064848331552,-0.012434637842982873,0.6685409577257905,-0.41183101336498684,-0.19165578730797161,-0.11039090930597188,1.9459101490553132,0.0,24,-0.07380084423163531
Arthur Masuaku,2020,-0.29251811186063204,-0.7646259118865305,-0.9386955184792297,0.6925208362315287,-0.7805019617747092,-0.19165578730797161,0.1740170085240678,1.8718021769015913,-0.43078291609245456,25,0.12051040426159648
Arthur Masuaku,2021,-0.0344950603609234,-1.2966302980558764,-0.8609436927323915,0.016449953226706192,0.25177669377252027,-0.19165578730797161,-0.055376899328052225,1.9459101490553132,-0.06899287148695143,26,-0.0009109474037864766
Ashley Young,2018,1.5136432486373281,0.6185854921537687,0.7571957532452854,0.11693224551576067,1.1734540647968532,0.43031724767892143,-0.37868945354431777,1.9459101490553132,0.33647223662121295,32,-0.044281008156073415
Ashley Young,2019,1.7716663001370367,0.6185854921537687,0.9003041861416399,0.11074064813171734,0.10430831440863472,0.43031724767892143,-0.11039090930597188,1.6094379124341003,-0.33647223662121295,33,-0.012224760844392954
Ashley Young,2020,2.0296893516367454,-0.6582250346526614,-0.6592396810123328,0.3528621866212928,1.3577895390017167,-0.49978921748496447,-0.5566211919099272,1.1631508098056809,-0.2231435513142097,34,-0.1964105708970872
Ashley Young,2021,2.287712403136454,0.19298198321829202,-0.388798547979852,-1.033597209572482,1.6895933925704791,-0.49978921748496447,-0.7860150997620469,0.0,-1.0986122886681098,35,0.8124230137958877
Bartosz Bereszyński,2018,-0.29251811186063204,0.7249863693876378,0.8000155993087615,0.03669901443855399,-0.44869810820594375,-0.49408304285205723,-1.1093276539783123,2.4849066497880004,1.791759469228055,25,-0.040711231590437304
Bartosz Bereszyński,2019,-0.0344950603609234,0.29938286045216117,0.48450094410420064,0.12593222202856083,0.030574124726686844,-0.49408304285205723,0.2500160946578304,2.302585092994046,-0.09531017980432477,26,0.031485082343163585
Bartosz Bereszyński,2020,0.22352799113878521,0.4057837376860304,0.7121222310732053,-0.536492082434958,-0.9279703411386037,-0.49408304285205723,-0.003914729841541999,1.8718021769015913,-0.2076393647782444,27,0.00210022156485914
Bartosz Bereszyński,2021,0.4815510426384938,0.7249863693876378,0.943124032205116,0.26941348801032244,-0.37496391852400357,-0.49408304285205723,-0.23330863769366167,1.791759469228055,0.0,28,-0.06285649386398598
Bastian Oczipka,2018,0.4815510426384938,0.5121846149198995,0.619721510620441,-0.05698339924978821,0.35418529055299364,-0.3400163277635608,-0.6630973713743571,1.9459101490553132,0.6931471805599452,28,0.03778554225451007
Bastian Oczipka,2019,0.7395740941382024,-0.33902240295105385,0.11827857645604953,-0.4130700227657364,-1.0385716256615378,-0.3400163277635608,-0.30269036741055494,1.3862943611198906,-0.3184537311185347,29,0.12503231695724704
Bastian Oczipka,2020,0.997597145637911,1.0441890010892454,1.4028739583603334,0.026507224897913198,-1.120498503085929,-0.3400163277635608,-0.5566211919099272,1.1631508098056809,-0.2231435513142097,30,-0.014754483116900943
Bastian Oczipka,2021,1.2556201971376195,0.29938286045216117,0.17123996500824368,-1.21195229512988,-2.7999994902857983,-0.3400163277635608,-0.8410291097399667,-0.5108256237659907,-1.5404450409471488,31,1.0192871598203923
Ben Chilwell,2018,-1.582633369359175,-0.01981977124944634,0.09348813926140545,0.5579590665688148,-0.44869810820595457,-0.5967941862443882,-0.931395915612703,2.0794415416798357,1.1631508098056806,20,-0.5196807956812703
Ben Chilwell,2019,-1.3246103178594664,1.2569907555569837,1.6564125205782843,0.5100035276019916,-0.19062844431914927,-0.5967941862443882,0.49732956274033313,3.5553480614894135,0.8472978603872034,21,0.2536398313783259
Ben Chilwell,2020,-1.0665872663597578,0.29938286045216117,0.6794439274984472,1.0332197003379755,0.6573147370232346,-0.5967941862443882,1.4573616710264476,3.6888794541139363,-0.2231435513142097,22,1.5057747890219975
Ben Chilwell,2021,-0.8085642148600493,0.29938286045216117,0.5814090167741729,0.6591116990694266,0.509846357659331,2.2677054794750644,1.4573616710264476,3.8066624897703196,-0.10536051565782634,23,0.9605641271489006
Ben Davies,2018,-0.5505411633603406,0.5121846149198995,0.624228862837649,1.2908897751558388,1.0997198751149067,0.1253539145202104,0.3193978243747237,3.2188758248682006,0.7339691750802002,24,0.41230738569235115
Ben Davies,2019,-0.29251811186063204,0.29938286045216117,0.08334659677268742,-0.22486512035430342,0.7310489267051744,0.1253539145202104,0.9046552089580623,3.2188758248682006,0.0,25,-0.20342540244150217
Ben Davies,2020,-0.0344950603609234,-0.6582250346526614,-0.38203751965404,0.18874798835364165,0.21490959893155925,0.1253539145202104,0.8027225567262158,2.8622008809294686,-0.2288415724288475,26,0.15151226778816523
Ben Davies,2021,0.22352799113878521,-0.44542328018492305,-0.47781875426971027,-0.6336264737216762,0.5467134525003045,0.1253539145202104,0.6202472911280231,2.772588722239781,-0.08961215868968742,27,-0.39300510391287125
Benjamin Henrichs,2018,-1.582633369359175,-0.12622064848331552,-0.5657121225052666,0.5190070679396566,0.27225841312860766,-0.5967941862443882,0.1740170085240678,2.4849066497880004,0.18232155679395445,20,0.09031605736570665
Benjamin Henrichs,2019,-1.3246103178594664,-0.2326215257171847,0.06080983568664735,-0.6807314356096548,-1.0017045308205526,0.544440740337067,0.5487917322268434,2.70805020110221,-0.06453852113757108,21,-0.37357978372948836
Benjamin Henrichs,2020,-1.0665872663597578,-1.1902294208220072,-0.9916569070314238,-0.45948435839322316,-0.2810737416848066,0.544440740337067,0.49732956274033313,2.4849066497880004,-0.2231435513142097,22,-0.2285151550457242
Benjamin Henrichs,2021,-0.8085642148600493,-1.1902294208220072,-1.386050226037125,0.4890027536516263,0.8457465550993017,0.544440740337067,0.3193978243747237,2.4849066497880004,0.0,23,0.1561864156295784
Benjamin Mendy,2018,-0.8085642148600493,-1.8286346842252224,-1.5855005616485796,1.180771512441793,2.6112707635947983,2.6842562276772957,0.3832228286643982,3.6888794541139363,1.1239300966523995,23,0.4524985990042836
Benjamin Mendy,2019,-0.5505411633603406,-1.5094320525236147,-0.9803885264884038,1.490146160844836,2.353201099707983,2.6842562276772957,1.3733485790249838,3.5553480614894135,-0.2513144282809061,24,2.0464901125357904
Benjamin Mendy,2020,-0.29251811186063204,-0.5518241574187922,-0.31330039834161777,0.8866674327147895,2.168865625503126,2.6842562276772957,1.172953753196408,3.332204510175204,-0.2231435513142097,25,1.0400198930398359
Benjamin Mendy,2021,-0.0344950603609234,-1.1902294208220072,-0.9206661096103976,0.7400437620630002,1.5789921080475466,2.6842562276772957,0.9950220148307987,2.995732273553991,-0.33647223662121295,26,0.7363598351908905
Benjamin Pavard,2018,-1.3246103178594664,1.0441890010892454,1.4535816708039235,0.9091327282202332,-0.30122972884208243,-0.3114854545990244,-0.6630973713743571,3.4011973816621555,2.1484344131667874,21,-0.6028435223132345
Benjamin Pavard,2019,-1.0665872663597578,0.5121846149198995,0.9465045463680221,0.5408965514442011,-1.8578403999053823,-0.3114854545990244,1.2794299326608383,3.4011973816621555,-0.2876820724517808,22,0.6920392383907339
Benjamin Pavard,2020,-0.8085642148600493,0.8313872466215071,1.1493353961423827,2.1407294027770964,2.484284103586981,1.4003669352731585,1.172953753196408,3.332204510175204,-0.2231435513142097,23,2.5109765875653003
Benjamin Pavard,2021,-0.5505411633603406,-0.01981977124944634,0.19490356414858576,1.84250261531676,1.95175940032849,1.4003669352731585,1.2794299326608383,3.5553480614894135,-0.13353139262452274,24,2.3573529970421405
Bernardo,2018,-1.0665872663597578,-0.6582250346526614,-0.4733114020525023,1.6071914624689252,-0.13737597399331394,-0.25442370826995164,-0.37868945354431777,1.791759469228055,0.18232155679395468,22,-0.6086264566634502
Bernardo,2019,-0.8085642148600493,-0.2326215257171847,-0.020322504223096897,1.0821833288606793,-1.2229070998663902,-0.026176722953660605,0.09000391652260402,2.1972245773362196,0.0,23,0.09740073799293031
Bernardo,2020,-0.5505411633603406,-1.083828543588138,-1.2294197364891466,0.4958949908448624,-0.8542361514566558,-0.026176722953660605,-0.23330863769366167,1.5686159179138452,-0.2231435513142097,24,-0.11569658475312566
Bernardo,2021,-0.29251811186063204,-2.254238193160699,-1.7624141361739942,-2.7297636785407264,-0.5224322978879101,-0.026176722953660605,-0.4112403760592711,1.3862943611198906,-0.18232155679395468,25,1.1225890417160276
Bouna Sarr,2018,-0.29251811186063204,0.5121846149198995,0.02475101794898324,1.3093804192176497,0.9153844009100416,-0.4826706935862427,-1.1093276539783123,1.791759469228055,1.0986122886681096,25,-1.4525319086158544
Bouna Sarr,2019,-0.0344950603609234,0.5121846149198995,0.5318281423848847,0.641492850622161,-0.006292970114285051,-0.4826706935862427,-0.003914729841541999,1.791759469228055,-0.2876820724517808,26,-0.0025112712054664176
Bouna Sarr,2020,0.22352799113878521,0.29938286045216117,0.4439347741493285,0.2691585537487644,0.20223351960092878,-0.4826706935862427,-0.003914729841541999,1.8718021769015913,-0.2076393647782444,27,-0.001053683022466574
Bouna Sarr,2021,0.4815510426384938,-1.7222338069913532,-1.4852119748157013,-0.24999352112237624,1.95175940032849,-0.1403002156118061,0.09000391652260402,1.3862943611198906,-0.810930216216329,28,-0.022500396006290196
