Player,Season,Age,MP,Min,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Log_MV1,Log_MV2,Log_Return_MV,Age_Original,Perf_MV1_Interaction,Underperformance_Magnitude,Underperformer_Log_MV1_Interaction,MV1_Tier_Low,MV1_Tier_Medium,MV1_Tier_High,MV1_Tier_Highest,Underperf_Low,Underperf_Medium,Underperf_High,Underperf_Highest
Matías Vecino,2019,-0.0344950603609234,0.6185854921537687,0.27603590405833,0.8259843883145076,0.5835805473412812,0.7726877256533581,0.9046552089580624,3.1354942159291497,-0.0833816089390508,26,0.7472310794067581,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Matías Vecino,2020,0.2235279911387852,-0.445423280184923,-0.5499363897450384,0.3663536083851947,1.3577895390017167,0.7726877256533581,0.8381678086327184,2.917770732084279,-0.2177234838448707,27,0.3070658011249078,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Matías Vecino,2021,0.4815510426384938,-1.7222338069913532,-1.67564760599274,0.6906181901014687,1.6895933925704791,0.7726877256533581,0.5487917322268434,2.079441541679836,-0.6931471805599454,28,0.3790055528531524,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Mauro Arambarri,2018,-1.3246103178594664,0.2993828604521611,0.3999880900315504,-1.6666517867693185,0.0305741247266886,-0.5397324399153154,-1.4841023776810882,1.0986122886681098,0.8754687373539001,21,2.47348187951078,1.6666517867693185,-2.4734818795107794,0,0,0,0,0.0,0.0,0.0,0.0
Mauro Arambarri,2019,-1.0665872663597578,0.9377881238553762,1.0208758579519543,-0.926019235046802,0.1780425040905822,-0.4737944219350536,-0.3786894535443177,2.70805020110221,1.0986122886681098,22,0.3506737180914006,0.926019235046802,-0.3506737180914005,1,0,0,0,0.926019235046802,0.0,0.0,0.0
Mauro Arambarri,2020,-0.8085642148600493,1.1505898783231143,1.4637232132926417,-0.9654826032436234,-0.0800271597962315,-0.4737944219350536,0.7267234705924528,2.995732273553991,0.0,23,-0.7016388682258422,0.9654826032436234,0.7016388682258422,0,0,1,0,0.0,0.0,0.9654826032436234,0.0
Mauro Arambarri,2021,-0.5505411633603406,1.0441890010892454,1.3668151406226692,-0.5088113483273063,-0.8542361514566633,-0.4737944219350536,0.7267234705924528,2.995732273553991,0.0,24,-0.3697651489332454,0.5088113483273063,0.36976514893324547,0,0,1,0,0.0,0.0,0.5088113483273063,0.0
Maxime Lopez,2018,-1.840656420858884,-0.0198197712494463,-0.4417599365320461,0.6564480443531144,0.9153844009100416,-0.5967941862443882,-0.4627025455457813,2.079441541679836,0.5753641449035616,19,-0.303740181140736,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0
Maxime Lopez,2019,-1.582633369359175,0.8313872466215071,0.4619641830181605,0.5642727643457496,-0.006292970114285,-0.5967941862443882,-0.0039147298415419,2.70805020110221,0.6286086594223743,20,-0.0022089754293537,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Maxime Lopez,2020,-1.3246103178594664,-0.1262206484833155,-0.7437525350849831,-0.3993245221775421,0.2022335196009287,-0.5967941862443882,0.5971330097767674,2.4849066497880004,-0.3483066942682158,21,-0.2384498538055452,0.3993245221775421,0.23844985380554523,0,0,1,0,0.0,0.0,0.3993245221775421,0.0
Maxime Lopez,2021,-1.0665872663597578,0.5121846149198995,0.1058833578587274,-2.5765238034827305,-0.0062929701142757,-0.5967941862443882,0.1740170085240678,2.302585092994046,0.0,22,-0.4483589646731178,2.5765238034827305,0.44835896467311787,0,1,0,0,0.0,2.5765238034827305,0.0,0.0
Maximilian Arnold,2018,-0.8085642148600493,0.5121846149198995,0.7707178098969095,-0.1962256139388319,-0.7927909933883868,-0.5967941862443882,0.1740170085240678,2.302585092994046,0.0,23,-0.0341465943334341,0.1962256139388319,0.034146594333434144,0,1,0,0,0.0,0.1962256139388319,0.0,0.0
Maximilian Arnold,2019,-0.5505411633603406,0.9377881238553762,1.2417361165951468,0.2109541342357911,0.1903315357042257,-0.5967941862443882,0.2500160946578304,2.70805020110221,0.3101549283038394,24,0.0527419287935562,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Maximilian Arnold,2020,-0.292518111860632,0.9377881238553762,1.1842673758257447,0.6558823978205108,-0.2193028514177016,-0.5967941862443882,0.642710378590989,2.6741486494265287,-0.2162231084696357,25,0.4215424242143862,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maximilian Arnold,2021,-0.0344950603609234,0.6185854921537687,0.918333595010472,1.6337848183842472,0.6818928002505334,-0.5967941862443882,0.5971330097767674,2.9444389791664403,0.1112256351102241,26,0.9755868459293748,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maximilian Eggestein,2018,-1.582633369359175,0.9377881238553762,1.0389052668207863,0.1625237041672977,-0.4241200449786583,-0.5967941862443882,-1.1093276539783123,2.302585092994046,1.6094379124341005,20,-0.1802920394597736,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Maximilian Eggestein,2019,-1.3246103178594664,1.0441890010892454,1.4445669663695075,0.5237167775711355,0.0674412195676488,-0.5967941862443882,0.5971330097767674,3.4011973816621555,0.5679840376059393,21,0.312728575661642,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maximilian Eggestein,2020,-1.0665872663597578,0.8313872466215071,1.222579869672013,-0.3809732625614356,-1.4072425740712742,-0.5967941862443882,0.8381678086327184,2.5649493574615367,-0.5705448584676129,22,-0.3193195246287758,0.3809732625614356,0.3193195246287758,0,0,1,0,0.0,0.0,0.3809732625614356,0.0
Maximilian Eggestein,2021,-0.8085642148600493,0.9377881238553762,1.320614780396287,0.008978104419845,-1.161461941798113,-0.5967941862443882,0.2500160946578304,2.0149030205422647,-0.382992252256106,23,0.0022446706044798,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Mehdi Abeid,2018,-0.5505411633603406,-0.5518241574187922,-0.6693812235010509,-0.6206814900539459,-0.9648374359795776,-0.58252874966212,-1.2158038334427423,0.5596157879354227,0.0,24,0.7546269349545408,0.6206814900539459,-0.7546269349545408,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Abeid,2019,-0.292518111860632,0.192981983218292,0.285050608492746,-0.3532743572083516,-1.3703754792302811,-0.58252874966212,-1.2158038334427423,0.5596157879354227,0.0,25,0.4295123177509345,0.3532743572083516,-0.42951231775093457,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Abeid,2020,-0.0344950603609234,0.0865811059844228,0.0529219693065333,-0.4152760731598962,-0.3597684710384877,-0.5967941862443882,-1.2158038334427423,0.6931471805599453,0.1335313926245226,26,0.5048942416848505,0.4152760731598962,-0.5048942416848505,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Abeid,2021,0.2235279911387852,-0.6582250346526614,-0.5071165436815623,-1.3321009977172364,-0.5961664875698488,-0.5112015667507791,-0.931395915612703,0.6931471805599453,-0.2231435513142098,27,1.2407134284574406,1.3321009977172364,-1.2407134284574406,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Léris,2018,-1.840656420858884,-2.1478373159268296,-1.9472155770795228,-4.605749365809581,-1.14917291018443,-0.5967941862443882,-2.622066224332812,-1.203972804325936,0.0,19,12.076579849831573,4.605749365809581,-12.076579849831573,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Léris,2019,-1.582633369359175,-0.1262206484833155,-0.1837140220968874,-0.7285549762575464,-2.1445844708907136,-0.5967941862443882,-1.8399658544123072,0.9162907318741552,1.1394342831883648,20,1.3405162793760546,0.7285549762575464,-1.3405162793760546,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Léris,2020,-1.3246103178594664,-0.9774276663542688,-1.420982205720487,-0.6439099362016056,-0.9279703411386035,-0.4370212965229845,-0.931395915612703,0.8329091229351039,-0.0833816089390512,21,0.5997350846006116,0.6439099362016056,-0.5997350846006116,0,0,0,0,0.0,0.0,0.0,0.0
Mehdi Léris,2021,-1.0665872663597578,-0.445423280184923,-1.5595832863996335,0.2682570353971122,-0.3749639185240035,-0.4370212965229845,-0.9978833159380472,0.4054651081081644,-0.4274440148269395,22,-0.2676892200057804,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Mickaël Cuisance,2018,-2.356702523858301,-0.0198197712494463,-0.6344492438176887,-0.5558175151948543,-0.5060469224030425,-0.58252874966212,-2.945378778549078,2.0149030205422647,3.6243409329763647,17,1.6370931140008036,0.5558175151948543,-1.6370931140008036,0,0,0,0,0.0,0.0,0.0,0.0
Mickaël Cuisance,2019,-2.0986794723585924,-1.4030311752897455,-1.680154958209948,-0.4958049347583457,0.2312949744164182,-0.58252874966212,-0.1694836334039871,1.6094379124341005,-0.262364264467491,18,0.0840308218024712,0.4958049347583457,-0.08403082180247119,0,1,0,0,0.0,0.4958049347583457,0.0,0.0
Mickaël Cuisance,2020,-1.840656420858884,-1.6158329297574838,-1.648603492689492,0.4417609633907577,2.484284103586981,0.0879467697044849,0.3193978243747237,2.079441541679836,-0.4054651081081646,19,0.14109749060069,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Mickaël Cuisance,2021,-1.582633369359175,-0.1262206484833155,-0.8406606077549553,-2.252024781724414,-0.0431600649552549,0.0879467697044849,0.1740170085240678,1.9459101490553128,-0.3566749439387326,20,-0.3918906156377493,2.252024781724414,0.3918906156377493,0,1,0,0,0.0,2.252024781724414,0.0,0.0
Mikel Merino,2018,-1.3246103178594664,-0.0198197712494463,-0.4766919162154083,1.0067229828983175,-0.5961664875698484,-0.3824956278085372,-0.931395915612703,2.302585092994046,1.3862943611198908,21,-0.93765767442493,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Mikel Merino,2019,-1.0665872663597578,0.5121846149198995,0.3211094262304101,0.5184427938750962,-0.3380968236830394,0.0879467697044849,0.3193978243747237,2.70805020110221,0.2231435513142097,22,0.165589500426459,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Mikel Merino,2020,-0.8085642148600493,1.2569907555569837,1.5426018770937815,1.7250046659182392,-0.0062929701142857,0.0879467697044849,0.7267234705924528,3.1780538303479458,0.1823215567939549,23,1.2536013776042774,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Mikel Merino,2021,-0.5505411633603406,0.192981983218292,0.4326663936063085,0.8854922791832386,0.4729792628183616,0.0879467697044849,1.172953753196408,3.688879454113936,0.1335313926245227,24,1.0386414922944214,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Miralem Pjanić,2018,0.2235279911387852,0.7249863693876378,0.8045229515259696,1.6998626831777108,1.984530151298269,1.22918169628594,1.2794299326608385,4.174387269895637,0.4855078157817005,27,2.1748551982707305,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Miralem Pjanić,2019,0.4815510426384938,0.7249863693876378,0.5746479884483608,0.4572374659869024,1.1734540647968477,1.22918169628594,1.7256602152647935,4.248495242049359,0.0,28,0.7890365039820868,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Miralem Pjanić,2020,0.7395740941382024,0.6185854921537687,0.5712674742854549,0.9971906167646474,0.9153844009100408,1.22918169628594,1.7256602152647935,3.951243718581428,-0.2972515234679318,29,1.7208121743861138,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Miralem Pjanić,2021,0.997597145637911,-0.5518241574187922,-1.2880153153128506,0.4867121498973086,1.4315237286836584,1.22918169628594,1.3733485790249838,2.995732273553991,-0.8109302162163288,30,0.6684254394556637,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Morgan Sanson,2018,-1.0665872663597578,0.9377881238553762,0.4450616122036305,0.8001474929572496,0.9153844009100416,-0.0832384692827333,0.3193978243747237,2.8903717578961645,0.4054651081081641,22,0.255565368429435,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Morgan Sanson,2019,-0.8085642148600493,0.9377881238553762,0.7132490691275073,0.5331621796943329,-0.006292970114285,-0.0832384692827333,0.8027225567262158,3.332204510175204,0.2411620568168877,23,0.427981308033957,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Morgan Sanson,2020,-0.5505411633603406,0.2993828604521611,0.4540763166380465,0.1290602417814809,0.2022335196009287,-0.0832384692827333,0.9950220148307988,3.1135153092103742,-0.2186892009648295,24,0.1284177818119592,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Morgan Sanson,2021,-0.292518111860632,-1.2966302980558764,-1.063774542506752,-1.4244056124996811,-0.0431600649552549,0.3047814057549614,0.8206421169565985,2.772588722239781,-0.3409265869705931,25,-1.1689272372465986,1.4244056124996811,1.1689272372465986,0,0,1,0,0.0,0.0,1.4244056124996811,0.0
Moussa Sissoko,2018,0.2235279911387852,0.8313872466215071,-0.4327452320976301,0.70570161271644,1.0997198751149069,1.4003669352731585,0.7267234705924528,2.8903717578961645,-0.1053605156578263,27,0.5128499251959824,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Moussa Sissoko,2019,0.4815510426384938,0.5121846149198995,0.630989891163461,-0.7125226602424788,0.7310489267051744,1.4003669352731585,0.642710378590989,3.218875824868201,0.328504066972036,28,-0.4579457087191022,0.7125226602424788,0.4579457087191022,0,0,1,0,0.0,0.0,0.7125226602424788,0.0
Moussa Sissoko,2020,0.7395740941382024,0.5121846149198995,0.7684641337883055,-0.4098973763812036,0.2149095989315592,1.4003669352731585,0.9046552089580624,2.995732273553991,-0.2231435513142097,29,-0.3708157966814993,0.4098973763812036,0.3708157966814993,0,0,1,0,0.0,0.0,0.4098973763812036,0.0
Moussa Sissoko,2021,0.997597145637911,0.0865811059844228,-0.2085044592915314,-1.2083506538134503,0.5467134525003045,1.4003669352731585,0.642710378590989,2.302585092994046,-0.5877866649021186,30,-0.7766195061831119,1.2083506538134503,0.7766195061831117,0,0,1,0,0.0,0.0,1.2083506538134503,0.0
Nabil Bentaleb,2018,-1.0665872663597578,-0.8710267891203998,-0.8553095024608814,0.2122901699340353,0.3541852905529936,0.4873789940079943,0.642710378590989,2.8903717578961645,0.0,22,0.1364410954894492,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Nabil Bentaleb,2019,-0.8085642148600493,0.0865811059844228,0.0247510179489832,-0.7687170467612263,-1.0385716256615378,0.4873789940079943,0.7267234705924528,2.5649493574615367,-0.4307829160924541,23,-0.5586447201258992,0.7687170467612263,0.5586447201258992,0,0,1,0,0.0,0.0,0.7687170467612263,0.0
Nabil Bentaleb,2020,-0.5505411633603406,-1.2966302980558764,-1.1482873965794025,-1.2410013390120669,-1.0385716256615207,0.4873789940079943,0.1740170085240678,1.3862943611198906,-0.9162907318741552,24,-0.2159553405892423,1.2410013390120669,0.21595534058924237,0,1,0,0,0.0,1.2410013390120669,0.0,0.0
Nabil Bentaleb,2021,-0.292518111860632,-1.6158329297574838,-1.377035521602709,-2.535154082881674,-2.7999994902857983,0.4873789940079943,-1.1093276539783123,0.6931471805599453,0.0,25,2.812316531236667,2.535154082881674,-2.812316531236667,0,0,0,0,0.0,0.0,0.0,0.0
Naby Keïta,2018,-1.0665872663597578,0.2993828604521611,0.2163134871803238,1.0673195796433748,-0.1373759739933139,1.1011097767473546,0.9660229328072548,4.174387269895637,0.8785504038913077,22,1.0310551905696992,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Naby Keïta,2019,-0.8085642148600493,0.0865811059844228,-0.4282378798804221,1.0911703719484755,2.16886562550312,2.8269105934999774,1.666567491166778,4.0943445622221,-0.0800427076735363,23,1.818509069213691,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Naby Keïta,2020,-0.5505411633603406,-0.6582250346526614,-1.076169761104074,1.9296126975566368,1.615859202888531,2.8269105934999774,1.4573616710264476,3.5115454388310208,-0.4004775665971252,24,2.812143585344991,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Naby Keïta,2021,-0.292518111860632,-1.509432052523615,-1.408586987123165,0.4459040589871103,0.6573147370232233,2.8269105934999774,1.2794299326608385,3.4657359027997265,-0.2231435513142097,25,0.570503000163073,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Nemanja Maksimović,2018,-1.0665872663597578,-1.083828543588138,-1.363513464951085,-0.4253712252190434,0.6941818318642018,-0.5967941862443882,-0.7860150997620469,1.0986122886681098,0.0,22,0.3343482060264505,0.4253712252190434,-0.3343482060264505,0,0,0,0,0.0,0.0,0.0,0.0
Nemanja Maksimović,2019,-0.8085642148600493,1.2569907555569837,1.621480540894922,-0.6053409059962894,0.1780425040905822,-0.0261767229536606,-0.3786894535443177,2.70805020110221,1.0986122886681098,23,0.229236216899757,0.6053409059962894,-0.22923621689975704,1,0,0,0,0.6053409059962894,0.0,0.0,0.0
Nemanja Maksimović,2020,-0.5505411633603406,1.1505898783231143,1.267653391844093,-0.4159656880636405,-0.0800271597962315,-0.0261767229536606,0.7267234705924528,2.995732273553991,0.0,24,-0.3022920284769864,0.4159656880636405,0.30229202847698644,0,0,1,0,0.0,0.0,0.4159656880636405,0.0
Nemanja Maksimović,2021,-0.292518111860632,1.1505898783231143,1.0794714367756584,-0.8115388002392285,-0.8542361514566633,-0.0261767229536606,0.7267234705924528,2.70805020110221,-0.2876820724517808,25,-0.5897642934302875,0.8115388002392285,0.5897642934302875,0,0,1,0,0.0,0.0,0.8115388002392285,0.0
Nicolò Barella,2018,-1.582633369359175,1.0441890010892454,1.335263675102213,-0.0640436937739296,-1.3335083843892952,-0.5967941862443882,-0.3786894535443177,3.218875824868201,1.6094379124341005,20,0.024252671398209,0.0640436937739296,-0.02425267139820902,1,0,0,0,0.0640436937739296,0.0,0.0,0.0
Nicolò Barella,2019,-1.3246103178594664,1.1505898783231143,1.5065430593561178,-0.5545442002097581,-0.964837435979582,-0.5967941862443882,1.0500360248087186,3.58351893845611,0.1823215567939544,21,-0.5822913875689846,0.5545442002097581,0.5822913875689846,0,0,0,1,0.0,0.0,0.0,0.5545442002097581
Nicolò Barella,2020,-1.0665872663597578,0.2993828604521611,0.273782227949726,0.3386813672321054,1.3577895390017167,-0.5967941862443882,1.3733485790249838,3.58351893845611,-0.2231435513142097,22,0.4651275744304507,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Nicolò Barella,2021,-0.8085642148600493,1.2569907555569837,1.268780229898395,0.3270985022621186,1.6895933925704791,1.000934710969649,1.4573616710264476,4.174387269895637,0.2623642644674908,23,0.4767008198469694,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Pascal Groß,2018,-0.0344950603609234,1.469792510024722,1.3048390476360592,0.0872145519495351,-1.038571625661522,-0.4256089472571699,-0.5566211919099272,2.302585092994046,0.9162907318741552,26,-0.0485454678580405,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0
Pascal Groß,2019,0.2235279911387852,0.0865811059844228,0.1058833578587274,-1.0205874065524183,-1.2229070998663902,-0.4256089472571699,0.1740170085240678,2.302585092994046,0.0,27,-0.1775995674255884,1.0205874065524183,0.1775995674255884,0,1,0,0,0.0,1.0205874065524183,0.0,0.0
Pascal Groß,2020,0.4815510426384938,0.5121846149198995,0.0292583701661912,-0.0242415056530775,-0.8542361514566558,-0.4256089472571699,0.3193978243747237,2.2512917986064958,-0.233614851181505,28,-0.0077426841651605,0.0242415056530775,0.007742684165160519,0,1,0,0,0.0,0.0242415056530775,0.0,0.0
Pascal Groß,2021,0.7395740941382024,1.0441890010892454,0.8045229515259696,-0.5754008994225033,-0.5224322978879101,-0.4256089472571699,-0.1103909093059718,1.9459101490553128,0.0,29,0.0635190285027242,0.5754008994225033,-0.06351902850272416,0,1,0,0,0.0,0.5754008994225033,0.0,0.0
Paul Pogba,2018,-0.5505411633603406,0.2993828604521611,0.4259053652804964,2.8247429897315977,1.1734540647968532,5.394689178308251,1.780674225242713,4.499809670330265,0.1823215567939549,24,5.029947034750098,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Paul Pogba,2019,-0.292518111860632,1.1505898783231143,1.3927324158716154,2.0050701488222726,0.1043083144086347,5.394689178308251,1.8321363947292235,4.605170185988092,0.2231435513142106,25,3.673561993642426,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Paul Pogba,2020,-0.0344950603609234,-0.8710267891203998,-0.6378297579805947,1.9309947804956256,0.8047831163871252,5.394689178308251,2.0100681330948333,4.382026634673881,-0.2231435513142106,26,3.88143107344671,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Paul Pogba,2021,0.2235279911387852,0.192981983218292,0.1430690136506936,1.30937907325274,0.7679160215461412,5.394689178308251,1.8321363947292235,4.0943445622221,-0.2876820724517808,27,2.3989610546031663,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Pedro Obiang,2018,-0.292518111860632,-0.3390224029510538,-0.2332948964861755,0.109029717450498,-1.0385716256615225,-0.2544237082699516,0.090003916522604,2.079441541679836,-0.1177830356563838,25,0.0098131015878977,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Pedro Obiang,2019,-0.0344950603609234,-0.0198197712494463,-0.723469450107547,-0.5880737799654893,-0.4118310133649868,-0.2544237082699516,-0.0039147298415419,1.9459101490553128,-0.1335313926245225,26,0.0023021499754593,0.5880737799654893,-0.002302149975459246,0,1,0,0,0.0,0.5880737799654893,0.0,0.0
Pedro Obiang,2020,0.2235279911387852,0.0865811059844228,-0.1082158724586531,-0.0841614800284156,-0.080027159796229,-0.1973619619408789,-0.1103909093059718,1.7047480922384253,-0.2411620568168879,27,0.0092906623088731,0.0841614800284156,-0.009290662308873184,0,1,0,0,0.0,0.0841614800284156,0.0,0.0
Pedro Obiang,2021,0.4815510426384938,0.9377881238553762,-0.3392176735905639,-0.1138215095536197,-0.0062929701142757,-0.1973619619408789,-0.3026903674105549,1.6094379124341005,-0.0953101798043249,28,0.0344526745460091,0.1138215095536197,-0.03445267454600913,1,0,0,0,0.1138215095536197,0.0,0.0,0.0
Pierre Højbjerg,2018,-1.3246103178594664,-0.1262206484833155,-0.1127232246758611,0.2483648601078724,-1.0017045308205497,0.2591320086917031,-0.0039147298415419,2.302585092994046,0.2231435513142101,21,-0.0009722813294546,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Pierre Højbjerg,2019,-1.0665872663597578,0.7249863693876378,1.1155302545133226,0.869690345122144,-1.038571625661528,0.2591320086917031,0.3193978243747237,2.70805020110221,0.2231435513142097,22,0.2777772041117154,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Pierre Højbjerg,2020,-0.8085642148600493,0.9377881238553762,1.1065155500789066,0.3319127855858315,-0.6330335824108161,0.2591320086917031,0.4973295627403331,2.4849066497880004,-0.2231435513142097,23,0.1650700405233275,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Pierre Højbjerg,2021,-0.5505411633603406,1.469792510024722,1.8592433703526448,0.587783588437182,0.5467134525003045,0.3504308028182196,0.7267234705924528,3.688879454113936,0.6931471805599454,24,0.4271561293463548,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Pierre Lees-Melou,2018,-0.5505411633603406,1.0441890010892454,1.262019201572583,0.0700702464621656,-0.264362634001092,-0.3685472009280972,-0.931395915612703,2.079441541679836,1.1631508098056806,24,-0.0652631413608365,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Pierre Lees-Melou,2019,-0.292518111860632,0.6185854921537687,0.7031075266387893,-0.2519778536516984,-0.4855652030469313,-0.3685472009280972,-0.0039147298415419,2.079441541679836,0.0,25,0.000986425223098,0.2519778536516984,-0.0009864252230979813,0,1,0,0,0.0,0.2519778536516984,0.0,0.0
Pierre Lees-Melou,2020,-0.0344950603609234,0.192981983218292,0.5430965229279048,1.001471655136266,-0.1860745674745779,-0.3685472009280972,-0.0039147298415419,2.079441541679836,0.0,26,-0.0039204909738203,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Pierre Lees-Melou,2021,0.2235279911387852,0.5121846149198995,0.3301241306648261,0.3661758172790481,-0.4118310133649843,-0.3685472009280972,-0.0039147298415419,1.9459101490553128,-0.1335313926245225,27,-0.0014334793991533,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Rafinha,2018,-0.5505411633603406,-0.7646259118865305,-0.8192506847232173,1.9319705009564827,1.0259856854329727,-0.5967941862443882,0.4973295627403331,3.332204510175204,0.6241543090729937,24,0.96082604446791,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Rafinha,2019,-0.292518111860632,-2.0414364386929607,-1.74325788925086,-1.0479456106743583,1.689593392570471,-0.5967941862443882,0.642710378590989,2.70805020110221,-0.1823215567939544,25,-0.673525520179282,1.0479456106743583,0.673525520179282,0,0,1,0,0.0,0.0,1.0479456106743583,0.0
Rafinha,2020,-0.0344950603609234,0.5121846149198995,0.3842123572713223,0.5884154156396894,-0.7436348669337449,-0.5967941862443882,0.3193978243747237,2.2512917986064958,-0.233614851181505,26,0.1879386035838655,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Rafinha,2021,0.2235279911387852,-0.1262206484833155,-0.4609161834551802,0.8770824816205967,1.837061771934364,-0.5967941862443882,0.1331164089632744,2.70805020110221,0.4567584024957147,27,0.1167540703179309,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Recio,2018,-0.0344950603609234,-0.2326215257171847,0.0732050542839693,-0.9741307133075778,-1.6653122379580645,-0.5967941862443882,-0.6630973713743571,0.6931471805599453,-0.5596157879354228,26,0.6459435153692823,0.9741307133075778,-0.6459435153692823,1,0,0,0,0.9741307133075778,0.0,0.0,0.0
Recio,2019,0.2235279911387852,-0.6582250346526614,-0.5465558755821325,-0.7801171115515301,-0.5224322978879041,-0.5112015667507791,-1.3387215618304322,1.0986122886681098,0.6931471805599454,27,1.0443595979869098,0.7801171115515301,-1.0443595979869098,0,0,0,0,0.0,0.0,0.0,0.0
Recio,2020,0.4815510426384938,0.0865811059844228,-0.2254070301060615,-1.2425285169274538,-1.0754387205025004,-0.5112015667507791,-0.7860150997620469,0.8754687373538999,-0.2231435513142099,28,0.9766461761899208,1.2425285169274538,-0.9766461761899208,0,0,0,0,0.0,0.0,0.0,0.0
Recio,2021,0.7395740941382024,-0.7646259118865305,-1.1674436435025364,-1.1984723836282978,-1.1491729101844468,-0.5112015667507791,-1.1093276539783123,0.1823215567939546,-0.5108256237659907,29,1.3294985576881757,1.1984723836282978,-1.3294985576881755,0,0,0,0,0.0,0.0,0.0,0.0
Remo Freuler,2018,-0.292518111860632,1.1505898783231143,1.3927324158716154,0.7715862220054673,0.3623779782954602,-0.4852067712008681,-0.0553768993280522,2.6390573296152584,0.6241543090729937,25,-0.0427280525389089,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Remo Freuler,2019,-0.0344950603609234,1.1505898783231143,1.4107618247404474,0.5709967312630927,0.841650211228093,-0.4852067712008681,0.5487917322268434,2.995732273553991,0.2231435513142097,26,0.313358285245738,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Remo Freuler,2020,0.2235279911387852,0.7249863693876378,0.6388777575435751,0.5585145098816529,1.5421250132065818,-0.4852067712008681,0.7267234705924528,2.995732273553991,0.0,27,0.4058856029974375,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Remo Freuler,2021,0.4815510426384938,1.0441890010892454,1.0614420279068264,1.3034962520081008,1.2840553493197784,-0.4852067712008681,0.8381678086327184,3.218875824868201,0.0833816089390508,28,1.0925485971065916,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
