Player,Season,Age,Min,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Log_MV1,Log_MV2,MV_Change,Age_Original,Perf_MV1_Interaction,Underperformance_Magnitude,Underperformer_Log_MV1_Interaction,MV1_Tier_Low,MV1_Tier_Medium,MV1_Tier_High,MV1_Tier_Highest,Underperf_Low,Underperf_Medium,Underperf_High,Underperf_Highest,Future_Performance,Expected_Future_Performance,Expected_Future_Performance_Log_MV1
Danny da Costa,2020,-0.0344950603609234,-0.4293647179347241,-0.2770751302697301,-0.3421931675542771,-0.5397324399153154,0.4973295627403331,-0.0458770701740098,-0.6286086594223743,26,-0.1377976533832657,0.2770751302697301,0.1377976533832657,0,0,1,0,0.0,0.0,0.2770751302697301,0.0,-0.4504628959262869,-0.1918688493438374,-0.0954220509476615
Davide Calabria,2018,-1.582633369359175,-0.2321680584318735,0.9920978638153074,0.2149095989315678,-0.5967941862443882,-0.5566211919099272,0.3501019451582713,1.1786549963416462,20,-0.552222695448169,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.3028696938264873,0.3396954458243423,-0.18908168394111952
Davide Calabria,2019,-1.3246103178594664,0.2027914305286997,0.3028696938264873,0.3992450731364171,-0.5967941862443882,0.5971330097767674,0.7014474629675193,0.1625189294977747,21,0.1808534918447784,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.3032395465604158,0.20959775176278567,0.12515773635255598
Davide Calabria,2020,-1.0665872663597578,-0.1668114512823573,0.3032395465604158,0.3255108834544739,-0.5967941862443882,0.642710378590989,0.0942835890583332,-0.6390799592896692,22,0.1948952037736047,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.8256917090368802,0.10632054231033884,0.06833331600027714
Davide Santon,2018,-0.0344950603609234,-1.052506161963732,0.8326649513168233,1.0259856854329727,-0.385665724826819,-0.3786894535443177,-0.8458390670604021,-0.5108256237659905,26,-0.3153214353996738,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.0294154680425085,0.2452066528957484,-0.09285717339052214
Davide Santon,2019,0.2235279911387852,-0.8575631785694854,-0.0294154680425085,0.3623779782954439,-0.0547075961181969,-0.3786894535443177,-0.4292109079860181,0.0,27,0.0111393275187678,0.0294154680425085,-0.0111393275187678,1,0,0,0,0.0294154680425085,0.0,0.0,0.0,0.7253077684216003,-0.05251516284962011,0.01988693832231349
Davide Santon,2020,0.4815510426384938,-1.2970300197472668,0.7253077684216003,0.6573147370232315,-0.0547075961181969,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,28,-0.2746664024750244,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.956452022132848,0.2004187372829074,-0.07589646210170638
Davide Zappacosta,2018,-0.292518111860632,-0.7572745917366072,-1.337750289522705,0.5835805473412862,0.8297494719824308,0.044426547708382,0.7014474629675193,0.8556661100577201,25,-0.0594316270593823,1.337750289522705,0.0594316270593822,0,1,0,0,0.0,1.337750289522705,0.0,0.0,0.2862245378451936,-0.2550200827467691,-0.011329661872744862
Davide Zappacosta,2019,-0.0344950603609234,-1.8503075044095505,0.2862245378451936,0.5835805473412831,0.8297494719824308,0.642710378590989,0.4668146515578956,-0.1823215567939544,26,0.1839594810805152,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-2.0652358063375216,0.20904168113046628,0.13435325802065878
Davide Zappacosta,2020,0.2235279911387852,-1.485211974815701,-2.0652358063375216,0.6573147370232315,0.8297494719824308,0.4973295627403331,0.2848193038931352,-0.2231435513142097,27,-1.027102820521519,2.0652358063375216,1.027102820521519,0,0,1,0,0.0,0.0,2.0652358063375216,0.0,-0.7143800417289002,-0.5508897129420213,-0.27397374005560304
DeAndre Yedlin,2018,-0.5505411633603406,1.211311489128993,-1.0043404012771693,-0.5961664875698484,-0.2601298829028589,-0.3786894535443177,-0.0458770701740098,0.4700036292457354,24,0.3803331177321321,1.0043404012771693,-0.380333117732132,1,0,0,0,1.0043404012771693,0.0,0.0,0.0,-1.59652823194959,-0.4158116256244318,0.1574634772850905
DeAndre Yedlin,2019,-0.292518111860632,0.7921277329286476,-1.59652823194959,-0.5224322978879052,-0.2601298829028589,-0.0039147298415419,-0.0458770701740098,0.0,25,0.0062499767124773,1.59652823194959,-0.0062499767124771,0,1,0,0,0.0,1.59652823194959,0.0,0.0,-1.7799523230345775,-0.6041320792895524,0.0023650138790275678
DeAndre Yedlin,2020,-0.0344950603609234,-0.9375686804249276,-1.7799523230345775,-1.0385716256615207,-0.2601298829028589,-0.0039147298415419,-0.2152272403184974,-0.2076393647782444,26,0.0069680324755054,1.7799523230345775,-0.0069680324755052,0,1,0,0,0.0,1.7799523230345775,0.0,0.0,-1.6956849157570948,-0.8083379131034614,0.0031644245504758237
Dimitri Foulquier,2018,-0.5505411633603406,-0.5961367499714206,-1.0307231857254555,-1.149172910184443,-0.5967941862443882,-1.1093276539783123,-1.176535441127547,0.0,24,1.1434097335218718,1.0307231857254555,-1.1434097335218718,0,0,0,0,0.0,0.0,0.0,0.0,-1.0719941839542622,-0.7276916360269714,0.8072484554134401
Dimitri Foulquier,2019,-0.292518111860632,0.0326388843290972,-1.0719941839542622,0.1780425040905822,-0.5967941862443882,-0.931395915612703,-0.7201141406500616,0.3364722366212129,25,0.9984510044955724,1.0719941839542622,-0.9984510044955724,0,0,0,0,0.0,0.0,0.0,0.0,-1.0151593385579696,-0.4585755788723704,0.4271154211614567
Dimitri Foulquier,2020,-0.0344950603609234,-0.733610992596265,-1.0151593385579696,-0.043160064955259,-0.5967941862443882,-0.931395915612703,-1.176535441127547,-0.2231435513142098,26,0.945515261628986,1.0151593385579696,-0.945515261628986,0,0,0,0,0.0,0.0,0.0,0.0,-1.099756959250885,-0.5552703520171964,0.5171765379296446
Djibril Sidibé,2018,-0.292518111860632,0.4315395555520064,1.7477024300111672,1.173454064796852,0.2591320086917031,0.642710378590989,0.8154369694670938,0.2451224580329851,25,1.1232664904568688,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.3282984183094374,0.8568852033496283,0.5507290134538562
Djibril Sidibé,2019,-0.0344950603609234,0.3447730253707522,-0.3282984183094374,-1.0017045308205526,0.2591320086917031,0.642710378590989,0.4668146515578956,-0.1823215567939544,26,-0.2110008007224814,0.3282984183094374,0.2110008007224814,0,0,1,0,0.0,0.0,0.3282984183094374,0.0,0.5655184355605318,-0.1846507140239248,-0.11867693031741315
Djibril Sidibé,2020,0.2235279911387852,0.0608098356866473,0.5655184355605318,-0.7436348669337365,0.2591320086917031,0.3193978243747237,0.0942835890583332,-0.233614851181505,27,0.1806253579618312,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1.6382659018977404,0.08511335932769991,0.027185021794491445
Elseid Hysaj,2018,-0.8085642148600493,1.5268261443335538,1.0395531120070445,1.4683908235246466,-0.3114854545990244,0.642710378590989,0.8834428106322797,0.328504066972036,23,0.6681315741834882,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.8404878065583287,0.6852457105064973,0.44041453002748215
Elseid Hysaj,2019,-0.5505411633603406,0.3797050050541143,0.8404878065583287,1.099719875114902,-0.3114854545990244,0.8381678086327184,0.8154369694670938,0.0,24,0.7044698230055145,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.829625289499775,0.5282842919989325,0.44279088735983235
Elseid Hysaj,2020,-0.292518111860632,-0.3256956169389398,0.829625289499775,0.1043083144086363,-0.3114854545990244,0.642710378590989,0.3501019451582713,-0.3254224004346278,25,0.5332087839030593,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.3881738064797755,0.2950051697011972,0.18960288430495542
Emerson Palmieri,2018,-1.0665872663597578,-1.6790281201556458,-1.870090063653553,0.5835805473412862,0.6712446210683398,0.090003916522604,0.7014474629675193,0.7985076962177713,22,-0.1683154299788256,1.870090063653553,0.1683154299788256,0,1,0,0,0.0,1.870090063653553,0.0,0.0,-0.2100667181640216,-0.4678083851867135,-0.04210458684891914
Emerson Palmieri,2019,-0.8085642148600493,-1.2474491453579786,-0.2100667181640216,0.5835805473412831,0.6712446210683398,0.642710378590989,0.4668146515578956,-0.1823215567939544,23,-0.1350120599605649,0.2100667181640216,0.1350120599605649,0,0,1,0,0.0,0.0,0.2100667181640216,0.0,0.0048650990369541,0.04994499943820034,0.03210016949765247
Emerson Palmieri,2020,-0.5505411633603406,-0.8406606077549553,0.0048650990369541,0.2517766937725326,0.6712446210683398,0.9046552089580624,0.8501484893699041,-0.0408219945202548,24,0.0044012371858774,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.2697964719542023,0.1385130511261083,0.12530655320990827
Emil Krafth,2018,-1.0665872663597578,-0.9285539759905116,-0.3231316040687458,-0.7436348669337273,-0.5682633130798519,-1.1933407459797762,-1.411168252537171,-0.1823215567939546,22,0.3856061094490389,0.3231316040687458,-0.3856061094490388,0,0,0,0,0.0,0.0,0.0,0.0,-0.7162672259247332,-0.4869737485574613,0.5811256163761288
Emil Krafth,2019,-0.8085642148600493,1.3566735981339513,-0.7162672259247332,-1.0754387205024996,-0.5682633130798519,-1.1093276539783123,-0.9945400934627866,0.2231435513142098,23,0.7945750413566381,0.7162672259247332,-0.7945750413566381,0,0,0,0,0.0,0.0,0.0,0.0,-1.1957333717195398,-0.538073561416656,0.5968998815540943
Emil Krafth,2020,-0.5505411633603406,-0.8451679599721634,-1.1957333717195398,-1.0385716256615207,-0.2886607560673953,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,24,0.4528116171211771,1.1957333717195398,-0.452811617121177,1,0,0,0,1.1957333717195398,0.0,0.0,0.0,-0.6424444026643281,-0.6807843100379251,0.2578058383498072
Enock Kwateng,2018,-1.582633369359175,-1.8931273504730264,-3.7901020906952856,-0.4855652030469288,-0.5967941862443882,-2.069359762264427,-2.1584927856787,0.0,20,7.843084761359104,3.7901020906952856,-7.843084761359104,0,0,0,0,0.0,0.0,0.0,0.0,0.6484102682067838,-1.706753634686961,3.5318872957197565
Enock Kwateng,2019,-1.3246103178594664,0.3042068554158801,0.6484102682067838,-0.3012297288420678,-0.5967941862443882,-1.6620341160466978,-0.6112062556507785,1.3862943611198906,21,-1.0776799869546645,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.8956947774448986,0.03469016186198726,-0.05765623250580487
Enock Kwateng,2020,-1.0665872663597578,-0.8868609679813375,0.8956947774448986,0.0734346719514918,-0.5967941862443882,-0.5566211919099272,-0.7932016033155389,-0.2231435513142097,22,-0.4985626946088764,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.9920293511793564,0.11503201663189637,-0.06402925820544873
Erik Pieters,2018,0.4815510426384938,1.0682030562326383,-0.0026366740301185,-1.5178438585941691,-0.3913718994597262,-0.1103909093059718,-0.2805098815836335,-0.1541506798272582,28,0.0002910648437282,0.0026366740301185,-0.0002910648437282,0,1,0,0,0.0,0.0026366740301185,0.0,0.0,0.6202257404310256,-0.25804362644827217,0.028485670564235278
Erik Pieters,2019,0.7395740941382024,-0.5735999888853806,0.6202257404310256,-1.0754387205024996,-0.3913718994597262,-0.3786894535443177,-0.4292109079860181,0.0,29,-0.2348729467179449,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.6903103054840709,-0.05419416191650256,0.020522757561452627
Erik Pieters,2020,0.997597145637911,0.1216590906189555,-0.6903103054840709,-0.5592993927288725,-0.5340262652824082,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,30,0.2614132323597739,0.6903103054840709,-0.2614132323597738,1,0,0,0,0.6903103054840709,0.0,0.0,0.0,-0.2151827106151148,-0.408414172753938,0.15466213989994335
Fabio Depaoli,2018,-1.582633369359175,-0.6513518146322188,-1.681329634222244,-1.14917291018443,-0.5967941862443882,-3.1747726864011976,-1.2624672261347865,2.4849066497880004,20,5.337839399565697,1.681329634222244,-5.337839399565696,0,0,0,0,0.0,0.0,0.0,0.0,-1.082477926131148,-0.9645731651604693,3.0623005387870093
Fabio Depaoli,2019,-1.3246103178594664,0.7864935426571376,-1.082477926131148,-2.1445844708907136,-0.5967941862443882,-1.1093276539783123,-0.4292109079860181,0.916290731874155,21,1.2008226982783754,1.082477926131148,-1.2008226982783752,0,0,0,0,0.0,0.0,0.0,0.0,-1.5317821330077082,-0.7590011267246837,0.8419809392763891
Fabio Depaoli,2020,-1.0665872663597578,0.0946149773157074,-1.5317821330077082,-0.9279703411386035,-0.3400163277635608,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,22,0.5800697388976385,1.5317821330077082,-0.5800697388976384,1,0,0,0,1.5317821330077082,0.0,0.0,0.0,-1.6709847060799654,-0.7553114213525974,0.286028469407797
Faitout Maouassa,2018,-1.840656420858884,-0.9116514051759816,-2.257621728141752,-0.0800271597962291,-0.1973619619408789,-1.8399658544123072,-0.5151426929932572,1.727220948090484,19,4.153946891960128,2.257621728141752,-4.153946891960128,0,0,0,0,0.0,0.0,0.0,0.0,-0.6251288339359815,-0.8825435835392957,1.6238500587429796
Faitout Maouassa,2019,-1.582633369359175,0.4135101466831744,-0.6251288339359815,-0.3380968236830396,-0.1973619619408789,-0.7860150997620469,-0.0458770701740098,0.980829253011726,20,0.4913607027703225,0.6251288339359815,-0.4913607027703225,0,0,0,0,0.0,0.0,0.0,0.0,0.3765209896813276,-0.2882089846632822,0.226536613832428
Faitout Maouassa,2020,-1.3246103178594664,0.0371462365463052,0.3765209896813276,0.3574541716576015,-0.1973619619408789,0.090003916522604,-0.0458770701740098,-0.1177830356563838,21,0.0338883637242864,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.1513086428551929,0.13137321703568072,0.011824104059385346
Faouzi Ghoulam,2018,-0.0344950603609234,-0.8846072918727335,2.7057928290233746,1.4683908235246466,-0.3114854545990244,0.5971330097767674,0.8834428106322797,0.3856624808119844,26,1.615718215827122,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.4128737327927749,1.1663083216141128,0.6964411984131252
Faouzi Ghoulam,2019,0.2235279911387852,-0.6941716606956949,0.4128737327927749,1.099719875114902,-0.3114854545990244,0.9046552089580624,0.8154369694670938,-0.0833816089390508,27,0.3735083730129429,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0797037427360522,0.37070131117091926,0.3353568721183557
Faouzi Ghoulam,2020,0.4815510426384938,-1.5708516669426535,0.0797037427360522,0.1043083144086363,-0.3114854545990244,0.642710378590989,0.0942835890583332,-0.6390799592896692,28,0.0512264226690069,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0103462691660817,-0.007342318222226375,-0.004718984124342631
Federico Mattiello,2018,-1.0665872663597578,0.4890082963214086,-0.4736042138033066,-1.038571625661511,-0.3114854545990244,-2.3926723164806925,-0.9945400934627866,1.8325814637483104,22,1.1331796913357748,0.4736042138033066,-1.1331796913357748,0,0,0,0,0.0,0.0,0.0,0.0,-1.3611842392192954,-0.47249429750244315,1.130524025329088
Federico Mattiello,2019,-0.8085642148600493,-0.4924676489756363,-1.3611842392192954,-0.5961664875698524,-0.3114854545990244,-0.7860150997620469,-0.9945400934627866,-0.1823215567939546,23,1.0699113655844803,1.3611842392192954,-1.0699113655844803,0,0,0,0,0.0,0.0,0.0,0.0,-0.5467714839162089,-0.7167899024628053,0.5634076866927298
Federico Mattiello,2020,-0.5505411633603406,-0.9465833848593436,-0.5467714839162089,-0.4486981082059569,-0.3114854545990244,-1.1093276539783123,-1.3585307887923077,-0.2231435513142096,24,0.6065487275150085,0.5467714839162089,-0.6065487275150085,0,0,0,0,0.0,0.0,0.0,0.0,-1.4918241645613946,-0.49258702282855604,0.5464404064145635
Ferland Mendy,2018,-1.0665872663597578,0.3954807378143423,0.4444713692317858,1.320922444160744,-0.3114854545990244,-1.4841023776810882,0.2848193038931352,2.26176309847379,22,-0.6596410158880622,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.2202424366347469,0.35240614178948065,-0.523006792939187
Ferland Mendy,2019,-0.8085642148600493,0.8574843400781638,1.2202424366347469,0.5467134525003091,-0.3114854545990244,0.3193978243747237,1.0321438370346645,0.9162907318741552,23,0.3897427794708498,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.77082470016962,0.6089306984390697,0.1944911402764198
Ferland Mendy,2020,-0.5505411633603406,0.0439072648721172,0.77082470016962,1.357789539001711,2.1421696375511043,1.2794299326608385,1.0847813007795275,-0.2231435513142097,24,0.9862161942313278,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.1211226760504276,0.6596233370397173,0.8439418416902431
Fernando Marçal,2018,0.4815510426384938,-0.5352874950391124,1.0303460494509469,1.320922444160744,-0.3400163277635608,-0.6630973713743571,-0.1547849551732931,0.6931471805599452,28,-0.6832197569968761,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,2.202752225446691,0.4728003279031949,-0.31351265461754263
Fernando Marçal,2019,0.7395740941382024,-1.005178963683048,2.202752225446691,0.5467134525003091,-0.3400163277635608,-0.1103909093059718,-0.4292109079860181,-0.3364722366212129,29,-0.2431638211428133,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,2.3479049247720107,0.6875889897643535,-0.07590357380886151
Fernando Marçal,2020,0.997597145637911,-1.060394028343846,2.3479049247720107,0.4487377392188154,-0.3400163277635608,-0.7860150997620469,-1.0278344147251628,-0.2231435513142099,30,-1.8454887236764728,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.3672150973384886,0.6372944698523693,-0.5009230762988108
Fodé Ballo-Touré,2018,-1.582633369359175,0.3211094262304101,-0.8014725214150953,-1.2597741947073615,-0.5967941862443882,-2.069359762264427,-1.176535441127547,1.203972804325936,20,1.6585349863770125,0.8014725214150953,-1.6585349863770125,0,0,0,0,0.0,0.0,0.0,0.0,0.0876478450503062,-0.6582158019363143,1.3620852954136207
Fodé Ballo-Touré,2019,-1.3246103178594664,-0.1983629168028134,0.0876478450503062,-1.0017045308205526,0.0308850233754121,-0.6630973713743571,0.2848193038931352,1.2321436812926323,21,-0.058119055659485,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.4938825553996536,-0.11582942297121927,0.07680618590002407
Fodé Ballo-Touré,2020,-1.0665872663597578,-0.1025816821871431,-0.4938825553996536,-0.2810737416848066,0.0308850233754121,0.1740170085240678,-0.2152272403184974,-0.4307829160924545,22,-0.0859439648528699,0.4938825553996536,0.0859439648528699,0,1,0,0,0.0,0.4938825553996536,0.0,0.0,0.2899472945855464,-0.26074811903753875,-0.04537460765319002
Fouad Chafik,2018,0.997597145637911,-0.1780798318253773,-0.329779546324297,-0.9648374359795776,-0.5967941862443882,-1.3387215618304322,-1.411168252537171,0.0,30,0.4414829893149942,0.329779546324297,-0.4414829893149942,0,0,0,0,0.0,0.0,0.0,0.0,0.1320004236288142,-0.4756455871217971,0.6367570032694452
Fouad Chafik,2019,1.2556201971376195,0.0867271109355934,0.1320004236288142,-1.3703754792302811,-0.5967941862443882,-1.3387215618304322,-1.9238599742690763,-0.6286086594223741,31,-0.1767118132826449,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2765273573303287,-0.44859726839791564,0.6005468357825232
Fouad Chafik,2020,1.513643248637328,-0.2727342283867456,-0.2765273573303287,-0.7844242972745372,-0.5967941862443882,-1.8399658544123072,-2.093210144413564,-0.2076393647782445,32,0.5088008952986756,0.2765273573303287,-0.5088008952986756,0,0,0,0,0.0,0.0,0.0,0.0,-0.2551676071861054,-0.5236881282303555,0.963568274304948
Frederic Guilbert,2018,-1.0665872663597578,1.6564125205782845,-0.3925714316065519,-1.2229070998663871,-0.5112015667507791,-0.931395915612703,-0.2805098815836335,0.8754687373538999,22,0.365639427984574,0.3925714316065519,-0.365639427984574,0,0,0,0,0.0,0.0,0.0,0.0,-0.3798159186058306,-0.34799634329860385,0.32412237279647566
Frederic Guilbert,2019,-0.8085642148600493,1.291316990984435,-0.3798159186058306,-1.2229070998663902,-0.3114854545990244,-0.1103909093059718,-0.2805098815836335,-0.1541506798272582,23,0.0419282246237806,0.3798159186058306,-0.0419282246237806,0,1,0,0,0.0,0.3798159186058306,0.0,0.0,-0.2601487638320663,-0.3435585103124858,0.037925736353200394
Frederic Guilbert,2020,-0.5505411633603406,0.3053336934701821,-0.2601487638320663,-1.2597741947073582,-0.3114854545990244,0.090003916522604,-0.1547849551732931,-0.2513144282809063,24,-0.0234144076233999,0.2601487638320663,0.0234144076233999,0,1,0,0,0.0,0.2601487638320663,0.0,0.0,0.6337013153290484,-0.31658193656087513,-0.028493614190789322
Gabriel Silva,2018,-0.0344950603609234,0.3470267014793562,-0.448747424559881,-0.4118310133649838,-0.4541398204217063,-0.931395915612703,-0.9945400934627866,0.0,26,0.4179615183767927,0.448747424559881,-0.4179615183767927,0,0,0,0,0.0,0.0,0.0,0.0,-0.7517560511485284,-0.36686416450686243,0.3416957844063584
Gabriel Silva,2019,0.2235279911387852,-0.384291195762644,-0.7517560511485284,0.3623779782954452,-0.4541398204217063,-0.931395915612703,-0.9945400934627866,0.0,27,0.7001825155768736,0.7517560511485284,-0.7001825155768736,0,0,0,0,0.0,0.0,0.0,0.0,-2.6044562703596608,-0.36629974348415617,0.3411700849711239
Gabriel Silva,2020,0.4815510426384938,-1.734243184816444,-2.6044562703596608,-1.1029340695080263,-0.4541398204217063,-1.1093276539783123,-1.3585307887923077,-0.2231435513142096,28,2.8891953642871875,2.6044562703596608,-2.8891953642871875,0,0,0,0,0.0,0.0,0.0,0.0,0.1306933207461161,-1.2672148867188877,1.4057565173702566
Giuseppe Pezzella,2018,-1.840656420858884,-0.9770080123254978,-1.4771236545355204,-0.8542361514566467,-0.3400163277635608,-1.6620341160466978,-0.8458390670604021,1.0986122886681098,19,2.4550299074576114,1.4771236545355204,-2.4550299074576114,0,0,0,0,0.0,0.0,0.0,0.0,-2.136488460174638,-0.7993449375372537,1.3285385566761323
Giuseppe Pezzella,2019,-1.582633369359175,-1.787204573368638,-2.136488460174638,-0.8173690566156896,-0.3400163277635608,-0.7860150997620469,-0.8458390670604021,0.0,20,1.67931219016463,2.136488460174638,-1.67931219016463,0,0,0,0,0.0,0.0,0.0,0.0,-1.085906495459051,-1.0256102773133164,0.806145164439407
Giuseppe Pezzella,2020,-1.3246103178594664,-0.9251734618276056,-1.085906495459051,-0.3380968236830394,-0.3400163277635608,-0.7860150997620469,-1.0278344147251628,-0.2231435513142099,21,0.8535389023605006,1.085906495459051,-0.8535389023605006,0,0,0,0,0.0,0.0,0.0,0.0,0.1587196042706326,-0.6138963624080479,0.48253181054171945
Hamari Traoré,2018,-0.292518111860632,0.976929173834176,0.0302036968598356,-0.0800271597962291,-0.4598459950546135,-1.1093276539783123,-0.2805098815836335,1.0986122886681096,25,-0.0335057961789936,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0531334678528409,-0.048513680680059824,0.053817567574663744
Hamari Traoré,2019,-0.0344950603609234,1.3544199220253472,-0.0531334678528409,-0.1906284443191489,-0.4598459950546135,-0.2333086376936616,-0.2805098815836335,0.0,26,0.0123964970006862,0.0531334678528409,-0.0123964970006862,1,0,0,0,0.0531334678528409,0.0,0.0,0.0,0.7589239522149801,-0.07810372554056157,0.018222273804668062
Hamari Traoré,2020,0.2235279911387852,0.7222637735619234,0.7589239522149801,0.3574541716576015,-0.4598459950546135,-0.2333086376936616,-0.4625052292483939,-0.2231435513142097,27,-0.1770635134043666,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.1341625153721868,0.22566819583164158,-0.05265033934026674
Hamza Mendyl,2018,-1.840656420858884,-1.0344767530949,-1.0472708341933192,-1.2597741947073615,-0.5967941862443882,-2.7674470401834683,-2.1584927856787,0.8754687373538999,19,2.898266570358773,1.0472708341933192,-2.898266570358773,0,0,0,0,0.0,0.0,0.0,0.0,-0.7264834931464065,-0.9166379579910366,2.536747003762113
Hamza Mendyl,2019,-1.582633369359175,-1.381542873819917,-0.7264834931464065,-1.0385716256615378,-0.2544237082699516,-0.2333086376936616,-0.6112062556507785,-0.4054651081081644,20,0.1694948740929207,0.7264834931464065,-0.1694948740929206,1,0,0,0,0.7264834931464065,0.0,0.0,0.0,-0.3792680508085534,-0.5563170734128664,0.1297935785236806
Hamza Mendyl,2020,-1.3246103178594664,-0.3707691391110199,-0.3792680508085534,-0.7844242972745372,-0.2544237082699516,-0.6630973713743571,-0.9021094883148224,-0.2231435513142099,21,0.2514916475374279,0.3792680508085534,-0.2514916475374278,1,0,0,0,0.3792680508085534,0.0,0.0,0.0,-1.2429005575028729,-0.41626500936543476,0.27602423350534194
Hans Hateboer,2018,-0.8085642148600493,0.7076148788559973,-0.4708148258290019,0.3623779782954602,-0.5374499700621526,-1.6620341160466978,-0.1547849551732931,1.9459101490553128,23,0.7825103028683852,0.4708148258290019,-0.7825103028683852,0,0,0,0,0.0,0.0,0.0,0.0,0.1106204985696159,-0.14347511921539036,0.2384605429398459
Hans Hateboer,2019,-0.5505411633603406,1.3555467600796494,0.1106204985696159,0.841650211228093,-0.5374499700621526,0.1740170085240678,0.4668146515578956,0.4054651081081641,24,0.0192498482425254,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.5424750783817355,0.22421981779357827,0.03901806194425004
Hans Hateboer,2020,-0.292518111860632,0.6602876805753132,-0.5424750783817355,1.5421250132065818,-0.5374499700621526,0.4973295627403331,0.2848193038931352,-0.2231435513142097,25,-0.2697888935291164,0.5424750783817355,0.2697888935291164,0,0,1,0,0.0,0.0,0.5424750783817355,0.0,0.2238583274071894,0.07621288791181892,0.03790292222036292
Hiroki Sakai,2018,0.2235279911387852,0.8450891214808417,0.336324816846124,0.9153844009100416,-0.5967941862443882,-0.931395915612703,-0.2805098815836335,0.8754687373538999,27,-0.3132515607296702,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0730580132437173,0.19651334371840007,-0.18303172570271303
Hiroki Sakai,2019,0.4815510426384938,0.6805707655527492,1.0730580132437173,-0.006292970114285,-0.5967941862443882,-0.0039147298415419,-0.0458770701740098,0.0,28,-0.0042007322261509,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.6380826024741292,0.32896904656372733,-0.0012878249435266103
Hiroki Sakai,2020,0.7395740941382024,-0.1690651273909613,0.6380826024741292,0.2022335196009287,-0.5967941862443882,-0.0039147298415419,-0.3514761529042817,-0.3746934494414105,29,-0.0024979210052742,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.7356712360411314,0.1564780600801144,-0.0006125693313422102
Hugo Mallo,2018,-0.0344950603609234,1.3837177114371992,0.2318242175938407,-0.3380968236830398,-0.5967941862443882,-0.0039147298415419,0.2848193038931352,0.4054651081081646,26,-0.0009075291826067,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.192528435284958,0.06753541643772669,-0.00026438291008972804
Hugo Mallo,2019,0.2235279911387852,1.4896404885415877,0.192528435284958,-0.6330335824108229,-0.5967941862443882,0.4973295627403331,0.4668146515578956,0.0,27,0.0957500825353487,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.2650883834243848,0.04289058806577374,0.021330757408427003
Hugo Mallo,2020,0.4815510426384938,0.2196940013432298,-0.2650883834243848,-0.7436348669337449,-0.5967941862443882,0.090003916522604,-0.1547849551732931,-0.2513144282809063,28,-0.0238589927328403,0.2650883834243848,0.0238589927328403,0,1,0,0,0.0,0.2650883834243848,0.0,0.0,0.5248051357330668,-0.24050549497714757,-0.021646436493150747
