Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Passing_Ability,Shot-Stopping,Territorial_Command,Team_Impact,Overall_Performance_Index,Team_Rating
Gianluigi Donnarumma,Milan,21,Italy,2020/2021,60000000,65000000,Goalkeeper,it Serie A,37,37,3330.0,37.0,0.238133482704322,-0.3440242766736114,0.7913502872547561,1.0296133665164926,0.2914044506314794,0.8250000000000074
Hugo Lloris,Tottenham,30,France,2017/2018,24000000,25000000,Goalkeeper,eng Premier League,36,36,3240.0,36.0,0.4941208031113851,-0.6599554173077077,0.9875546264019714,1.1007124425109358,0.3045413276972818,0.9500000000000032
Hugo Lloris,Tottenham,31,France,2018/2019,30000000,25000000,Goalkeeper,eng Premier League,33,33,2970.0,33.0,0.5809722896357131,0.9980282325786256,-0.0453909931816738,0.7293112719093493,0.5926018963024312,0.7000000000000012
Hugo Lloris,Tottenham,32,France,2019/2020,18000000,14500000,Goalkeeper,eng Premier League,21,21,1807.0,20.1,-0.2280404623994786,1.8886207152670744,0.4941688539707817,0.4574139652207332,0.7961614430194117,0.3500000000000051
Hugo Lloris,Tottenham,33,France,2020/2021,12000000,9000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.7878725281699648,0.4859683078467979,-0.2555423023182951,0.3832345629862444,-0.033279615427749,0.5749999999999975
Jan Oblak,Ath Madrid,24,Slovenia,2017/2018,40000000,70000000,Goalkeeper,es La Liga,37,37,3330.0,37.0,-1.2527910268630411,1.1715745523260206,1.0802042227051956,2.182317308635694,0.6942519885699998,0.9000000000000025
Jan Oblak,Ath Madrid,25,Slovenia,2018/2019,80000000,100000000,Goalkeeper,es La Liga,37,37,3330.0,37.0,-0.9188422171052624,1.1628123364146747,0.6404910673343046,1.708140388284913,0.5936175885451337,0.6500000000000026
Jan Oblak,Ath Madrid,26,Slovenia,2019/2020,100000000,80000000,Goalkeeper,es La Liga,38,38,3395.0,37.7,-0.7306238703673914,-0.2975741807653564,-0.0910439911104896,1.3934549526604767,-0.1005496857382735,0.5999999999999999
Jan Oblak,Ath Madrid,27,Slovenia,2020/2021,90000000,70000000,Goalkeeper,es La Liga,38,38,3420.0,38.0,-0.4660552506267106,0.6912842161345357,0.7027364496515591,1.7758502282761208,0.5674973096447178,1.0500000000000005
Jasper Cillessen,Barcelona,28,Netherlands,2017/2018,9000000,9000000,Goalkeeper,es La Liga,1,1,90.0,1.0,0.3002149013218476,1.423040820188853,-0.5096119397261071,0.8629444457540417,0.5751566943281399,1.7500000000000022
Jasper Cillessen,Barcelona,29,Netherlands,2018/2019,20000000,18000000,Goalkeeper,es La Liga,3,3,270.0,3.0,0.482670940163682,-0.0152442144153394,-0.2347804987625664,-0.2725095152564725,0.0157607080164392,1.3500000000000014
Jasper Cillessen,Valencia,30,Netherlands,2019/2020,18000000,14500000,Goalkeeper,es La Liga,24,24,2096.0,23.3,-0.764398386088782,0.2691353492205321,1.5403843190467257,-0.1089133667260597,0.2718568504577632,-0.1749999999999996
Jasper Cillessen,Valencia,31,Netherlands,2020/2021,12000000,5000000,Goalkeeper,es La Liga,10,10,900.0,10.0,-0.2302180269709698,0.50542760753732,0.5433083983957063,0.0808803335761323,0.267304305530666,-0.0749999999999998
Jaume Doménech,Valencia,26,Spain,2017/2018,2500000,2500000,Goalkeeper,es La Liga,5,5,450.0,5.0,-0.1144946710540459,0.8022875546149414,-0.2602040404993108,0.6925065617610161,0.2910019504910427,0.6750000000000014
Jaume Doménech,Valencia,27,Spain,2018/2019,2500000,2500000,Goalkeeper,es La Liga,4,4,360.0,4.0,-0.2074340433812225,0.74061421353918,-0.445892848725676,1.1405485157795234,0.2669655290789168,0.4000000000000022
Jaume Doménech,Valencia,28,Spain,2019/2020,7500000,6000000,Goalkeeper,es La Liga,15,14,1324.0,14.7,-0.0259280323361188,0.7351943253677874,-0.1835525417280591,-0.9540590603862334,0.061839011304746,-0.1749999999999996
Jaume Doménech,Valencia,29,Spain,2020/2021,6000000,4000000,Goalkeeper,es La Liga,28,28,2520.0,28.0,-0.0323920361836979,0.0279464437123046,0.5924083844190068,-1.0366148341460713,-0.0057068827637768,-0.0749999999999998
Jessy Moulin,St Etienne,31,France,2017/2018,250000,250000,Goalkeeper,fr Ligue 1,4,3,305.0,3.4,-0.60358901071382,2.915389898605766,0.1264416420031522,-1.235562357119163,0.7157652687664766,-0.0749999999999972
Jessy Moulin,St Etienne,32,France,2018/2019,250000,250000,Goalkeeper,fr Ligue 1,1,1,90.0,1.0,0.8864138283938996,4.0594616239007575,-3.365736405295062,-1.5039316498971538,0.5753911766554014,0.4500000000000012
Jessy Moulin,St Etienne,33,France,2019/2020,250000,250000,Goalkeeper,fr Ligue 1,5,5,450.0,5.0,-0.5106982501584783,2.2101780131975888,-0.1040037934961128,0.4288952611722991,0.684221082881353,-0.543644911623853
Jessy Moulin,St Etienne,34,France,2020/2021,500000,600000,Goalkeeper,fr Ligue 1,29,29,2610.0,29.0,-0.275957672303681,-0.8289531071990672,-0.9529702404256892,-0.3682660881896439,-0.6526054789304626,-0.2999999999999977
Jiří Pavlenka,Werder Bremen,25,Czech Republic,2017/2018,1500000,10000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,0.2188140099660441,1.25129606245695,0.4885243879242344,-0.4166621606142655,0.5522888972403623,-0.083333333333342
Jiří Pavlenka,Werder Bremen,26,Czech Republic,2018/2019,10000000,12000000,Goalkeeper,de Bundesliga,34,34,2977.0,33.1,0.6349188543967755,0.6153083554728237,-0.6330519318423654,-1.0684260814012303,0.0555607428439062,0.2499999999999924
Jiří Pavlenka,Werder Bremen,27,Czech Republic,2019/2020,10000000,6500000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,0.5818315561699976,-0.3982427454132429,-0.9139183507995404,-2.0050121016331075,-0.5231584747969868,-0.7500000000000118
Jiří Pavlenka,Werder Bremen,28,Czech Republic,2020/2021,6500000,5500000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,0.1617528904228536,-0.5489230442085364,0.3004652537770473,-1.0486439403758254,-0.2338651204793863,-0.5833333333333393
Jordan Pickford,Everton,23,England,2017/2018,15000000,30000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.3393098750607284,-0.360880745527321,1.0548725783064736,-0.5907017034838788,-0.0360228406457078,-0.3499999999999968
Jordan Pickford,Everton,24,England,2018/2019,35000000,40000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.2353606953721015,-0.9176838743589172,0.8403824874464838,0.3230633277093057,-0.1214744088506295,0.2000000000000014
Jordan Pickford,Everton,25,England,2019/2020,35000000,28000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,0.0068350048077425,-0.8344589490557787,-0.3807535199384009,-0.665540942378801,-0.4853714023090072,-0.2999999999999947
Jordan Pickford,Everton,26,England,2020/2021,26000000,25000000,Goalkeeper,eng Premier League,31,31,2742.0,30.5,0.1346175162096348,0.0726975391915326,0.2825201751837195,-0.2104950978159613,0.0981542968929808,-0.0250000000000033
Kasper Schmeichel,Leicester,30,Denmark,2017/2018,10000000,10000000,Goalkeeper,eng Premier League,33,33,2965.0,32.9,0.1028360920172313,-1.090315040631444,1.9021754065006609,-0.2812934053846366,0.077448599600772,-0.0999999999999957
Kasper Schmeichel,Leicester,31,Denmark,2018/2019,12000000,12000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,0.136449788708324,-0.2750486697356616,-0.0092593459787143,-0.3578832552857155,-0.1181519120179364,0.0750000000000008
Kasper Schmeichel,Leicester,32,Denmark,2019/2020,12000000,9500000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.1227426235937517,-0.2166228782980998,0.2262899228229526,0.6631663315798032,0.0495437671399357,0.6500000000000052
Kasper Schmeichel,Leicester,33,Denmark,2020/2021,8000000,6000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,0.0042065171397922,-0.5216884775317868,-0.6477104286050289,-0.030000426705219,-0.3479670090082174,0.4499999999999977
Kepa Arrizabalaga,Ath Bilbao,22,Spain,2017/2018,8000000,20000000,Goalkeeper,es La Liga,30,30,2700.0,30.0,-0.093993534698309,0.254221038968397,0.9053118384357528,-0.7434964940386486,0.1802824654675026,-0.1999999999999979
Kepa Arrizabalaga,Chelsea,23,Spain,2018/2019,40000000,60000000,Goalkeeper,eng Premier League,36,36,3240.0,36.0,0.6568844785362998,-0.5232831782468546,-1.1001733710837969,0.6117341099387253,-0.2022112190324645,0.6000000000000014
Kepa Arrizabalaga,Chelsea,24,Spain,2019/2020,60000000,32000000,Goalkeeper,eng Premier League,33,33,2970.0,33.0,0.440098237259602,-1.6750997217350945,-1.397658513451691,-0.0792602102981905,-0.8375640032000339,0.3750000000000054
Kepa Arrizabalaga,Chelsea,25,Spain,2020/2021,28000000,13000000,Goalkeeper,eng Premier League,7,6,585.0,6.5,0.2837458197755941,-0.4624860546510528,-0.2210954782085552,-0.2121909779122901,-0.1780361804229522,0.5499999999999972
Kevin Trapp,Paris SG,27,Germany,2017/2018,10000000,8000000,Goalkeeper,fr Ligue 1,4,4,360.0,4.0,-1.397362810546485,2.4176659013328736,-1.4693959429223358,0.7011135624327258,0.2346604114642093,1.9750000000000023
Kevin Trapp,Ein Frankfurt,28,Germany,2018/2019,10000000,10000000,Goalkeeper,de Bundesliga,33,33,2937.0,32.6,0.2816022374251815,0.5761205761272208,-0.015048037558499,-1.1502196301124676,0.0957478070943277,0.3333333333333266
Kevin Trapp,Ein Frankfurt,29,Germany,2019/2020,10000000,8000000,Goalkeeper,de Bundesliga,22,22,1980.0,22.0,1.0763855109695597,-0.3689981944692505,0.0904358151761972,-1.0207940608260218,0.0094368543482983,-0.0277777777777885
Kevin Trapp,Ein Frankfurt,30,Germany,2020/2021,7000000,6500000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,0.1662084462542695,-0.3000443033808864,0.15092505339582,-1.0044131072306175,-0.1763940973553805,0.4444444444444388
Keylor Navas,Real Madrid,30,Costa Rica,2017/2018,18000000,18000000,Goalkeeper,es La Liga,27,27,2430.0,27.0,-0.2166077223162317,0.2619830208135275,0.6812011438772251,0.7929916338408673,0.326791157751113,1.2500000000000029
Keylor Navas,Real Madrid,31,Costa Rica,2018/2019,15000000,10000000,Goalkeeper,es La Liga,10,10,900.0,10.0,0.3218950446114447,-0.1552375196790984,-0.7869185041609715,0.8752867368793488,-0.0392959862431638,0.4250000000000024
Keylor Navas,Paris SG,32,Costa Rica,2019/2020,10000000,8000000,Goalkeeper,fr Ligue 1,21,21,1890.0,21.0,0.1967019194794083,-0.2466104871451575,-1.1647905729859491,1.584527962861383,-0.0906566394482329,1.826928539061115
Keylor Navas,Paris SG,33,Costa Rica,2020/2021,10000000,12000000,Goalkeeper,fr Ligue 1,29,29,2520.0,28.0,0.2652216518618642,0.7037513262313835,-1.0696418418437266,1.8004842948595858,0.3152805609144564,1.4500000000000024
Koen Casteels,Wolfsburg,25,Belgium,2017/2018,2500000,6000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,0.1024469523674063,0.2937533983078719,1.4671030143585937,-0.693752982273295,0.3911382337482609,-0.3333333333333415
Koen Casteels,Wolfsburg,26,Belgium,2018/2019,10000000,13000000,Goalkeeper,de Bundesliga,26,26,2295.0,25.5,1.4140187753732858,0.9349509556490568,1.2785168769897517,-0.9381923977955396,0.8596378878985983,0.3333333333333261
Koen Casteels,Wolfsburg,27,Belgium,2019/2020,13000000,10500000,Goalkeeper,de Bundesliga,26,26,2340.0,26.0,0.6847566186564474,-0.4955177186357501,0.3337908011755938,-0.6203674846091163,-0.0118494692558696,0.0555555555555442
Koen Casteels,Wolfsburg,28,Belgium,2020/2021,11000000,14000000,Goalkeeper,de Bundesliga,32,32,2880.0,32.0,0.7727821924176445,-0.8804186371916777,1.3078424978308871,0.9312838466557456,0.3517022265434075,0.6666666666666607
Luigi Sepe,Napoli,26,Italy,2017/2018,1500000,1000000,Goalkeeper,it Serie A,1,1,90.0,1.0,-0.3681179111507169,1.1833180047186016,-1.987766172945692,1.0012246174671962,-0.0246260267525122,1.2000000000000104
Luigi Sepe,Parma,27,Italy,2018/2019,2500000,5000000,Goalkeeper,it Serie A,37,37,3330.0,37.0,-0.0436714829728456,0.8891399224644134,1.0581414008491634,-1.0472658921166536,0.4077265685141261,-0.4999999999999997
Luigi Sepe,Parma,28,Italy,2019/2020,5000000,4000000,Goalkeeper,it Serie A,34,34,3060.0,34.0,0.0469999852317879,1.2157115898179625,0.6256214028852308,-0.9985338149193576,0.4438743312276378,-0.0249999999999982
Luigi Sepe,Parma,29,Italy,2020/2021,6000000,3500000,Goalkeeper,it Serie A,36,36,3240.0,36.0,1.070118638776984,-0.3679983214701816,-0.5647826424834318,-2.25013019496872,-0.3399849426864834,-1.0999999999999928
Lukáš Hrádecký,Ein Frankfurt,27,Finland,2017/2018,4500000,10000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,0.4936146839031292,-0.6368052892976328,0.1592688473463926,-0.5838242794006911,-0.1472346103518946,-8.469709509272135e-15
Lukáš Hrádecký,Leverkusen,28,Finland,2018/2019,12000000,8000000,Goalkeeper,de Bundesliga,32,32,2880.0,32.0,1.354125711306308,-1.0098046188679592,1.233198508212882,-0.0795353585408855,0.2814691344948789,0.4722222222222149
Lukáš Hrádecký,Leverkusen,29,Finland,2019/2020,8000000,8000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,1.3677903444953832,0.3060970971722141,-0.2237700923502765,-0.3810416918111631,0.3359827932748771,0.4722222222222104
Lukáš Hrádecký,Leverkusen,30,Finland,2020/2021,6500000,6000000,Goalkeeper,de Bundesliga,29,29,2565.0,28.5,1.4350468642519676,-1.068655641403248,0.1151019910257013,0.1447109433908497,0.0352143808369079,0.3888888888888829
Manuel Neuer,Bayern Munich,31,Germany,2017/2018,40000000,35000000,Goalkeeper,de Bundesliga,3,3,270.0,3.0,0.2879191819031187,-0.1738042556074194,-1.6023789601204907,0.6430306750333138,-0.2929918327619427,1.77777777777777
Manuel Neuer,Bayern Munich,32,Germany,2018/2019,30000000,18000000,Goalkeeper,de Bundesliga,26,26,2302.0,25.6,0.678359620309677,-1.898214947268428,-0.6142918332279586,1.392466886927102,-0.4394882517344548,1.5555555555555487
Manuel Neuer,Bayern Munich,33,Germany,2019/2020,18000000,14500000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,1.5258282791539568,-0.5237236277696895,0.9306335466635604,1.2657814706644432,0.6206794073346544,1.8888888888888784
Manuel Neuer,Bayern Munich,34,Germany,2020/2021,18000000,18000000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,1.8082101872531784,-0.5530374715358142,-0.400270485650938,0.3222954876640403,0.2067661335126312,1.527777777777772
Marc-André ter Stegen,Barcelona,25,Germany,2017/2018,25000000,60000000,Goalkeeper,es La Liga,37,37,3330.0,37.0,-0.1055551796452651,1.0664622288897074,-0.8324792872996802,1.448377540594026,0.3560097944642652,1.7500000000000022
Marc-André ter Stegen,Barcelona,26,Germany,2018/2019,80000000,90000000,Goalkeeper,es La Liga,35,35,3150.0,35.0,0.8850361802686426,-0.0855528109612232,0.2866952036436634,1.4548034820210756,0.4812098844448097,1.3500000000000014
Marc-André ter Stegen,Barcelona,27,Germany,2019/2020,90000000,72000000,Goalkeeper,es La Liga,36,36,3240.0,36.0,0.5677671017498668,-0.3511788680169869,-0.3350758233746821,0.8647238199045691,0.0649687887735361,1.2000000000000002
Marc-André ter Stegen,Barcelona,28,Germany,2020/2021,75000000,60000000,Goalkeeper,es La Liga,31,31,2790.0,31.0,0.8360475792092036,-0.3110862411247008,-0.4341569046328723,0.8864762464270041,0.1245639212144881,1.175
Marco Sportiello,Fiorentina,25,Italy,2017/2018,6000000,6000000,Goalkeeper,it Serie A,37,37,3202.0,35.6,0.0034280146482454,0.0934613010800632,1.4801737429586292,0.837751452821673,0.5292746127029917,0.2000000000000117
Marco Sportiello,Frosinone,26,Italy,2018/2019,5000000,4000000,Goalkeeper,it Serie A,35,35,3150.0,35.0,0.2308609912783848,0.8949625404760428,0.4506311530989396,-1.66608755752464,0.2336967916322501,-0.9999999999999992
Marco Sportiello,Atalanta,27,Italy,2019/2020,2500000,2000000,Goalkeeper,it Serie A,6,5,525.0,5.8,0.5647707883213389,-0.530235356585831,-0.2645402783149078,0.7656837646153964,0.0043278173888764,1.250000000000003
Marco Sportiello,Atalanta,28,Italy,2020/2021,2000000,2000000,Goalkeeper,it Serie A,15,13,1261.0,14.0,0.3010556069264383,-1.3035136170211852,-0.9809819376934974,-0.0337330569206373,-0.6312713071872752,1.075000000000008
Marko Dmitrović,Eibar,25,Serbia,2017/2018,1000000,4000000,Goalkeeper,es La Liga,36,36,3240.0,36.0,-0.8226507024331503,-1.991445046663254,0.563084572293568,-0.1164317788343373,-0.779362065692185,-0.1499999999999983
Marko Dmitrović,Eibar,26,Serbia,2018/2019,7500000,10000000,Goalkeeper,es La Liga,24,24,2160.0,24.0,-0.4344335867451021,-1.7469897340864766,1.5175680416098711,0.0781055596608117,-0.3289469592649527,-0.099999999999998
Marko Dmitrović,Eibar,27,Serbia,2019/2020,12000000,9500000,Goalkeeper,es La Liga,35,35,3150.0,35.0,-0.8896821103103255,-2.351524308158354,0.7634862071529319,-0.2250814654995001,-0.8883447034696973,-0.4250000000000005
Marko Dmitrović,Eibar,28,Serbia,2020/2021,10000000,8000000,Goalkeeper,es La Liga,35,35,3120.0,34.7,-0.37326786820485,-1.517003189379819,1.0226566620588062,-0.4174743091573891,-0.431225064193056,-0.5750000000000002
Martin Dúbravka,Newcastle,28,Slovakia,2017/2018,600000,4000000,Goalkeeper,eng Premier League,12,12,1080.0,12.0,-0.1906779374119687,-0.5238608042823383,0.0163389459791276,0.5863556666295284,-0.1389826793625994,-0.1999999999999971
Martin Dúbravka,Newcastle,29,Slovakia,2018/2019,5000000,7000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.4056707660439393,-0.3799327474228031,0.3575808511771726,-0.2103590264782879,-0.1765527942864159,-0.149999999999999
Martin Dúbravka,Newcastle,30,Slovakia,2019/2020,7000000,5500000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.2817215873805446,1.1276136529528722,-0.4279739173633259,-0.7671345699780977,0.1021707168508229,-0.4999999999999952
Martin Dúbravka,Newcastle,31,Slovakia,2020/2021,7500000,5000000,Goalkeeper,eng Premier League,13,13,1170.0,13.0,0.2603123619862857,0.4028315323314913,0.1029150307555639,-0.3795676116965282,0.1748627427470051,-0.4000000000000024
Marwin Hitz,Augsburg,29,Switzerland,2017/2018,4000000,4000000,Goalkeeper,de Bundesliga,32,32,2880.0,32.0,0.9500432260943368,0.9114172199390024,0.4212079662045226,-0.6578483355231062,0.5631315747248996,-0.0833333333333418
Marwin Hitz,Dortmund,30,Switzerland,2018/2019,3000000,2500000,Goalkeeper,de Bundesliga,2,2,180.0,2.0,0.6755038177055546,-0.7241289008302436,-1.700163166322686,-0.5346071913241545,-0.5898010311434913,1.0277777777777697
Marwin Hitz,Dortmund,31,Switzerland,2019/2020,2500000,2000000,Goalkeeper,de Bundesliga,4,3,290.0,3.2,0.8554460474614325,0.7751437803488794,-0.478432326727846,1.611298484010684,0.607248525907107,1.1944444444444329
Marwin Hitz,Dortmund,32,Switzerland,2020/2021,1700000,1700000,Goalkeeper,de Bundesliga,16,16,1395.0,15.5,0.5453027480326882,-0.5760864177895569,-0.5474898610725047,0.9339683183761722,-0.0620817767298732,0.8055555555555495
Mathew Ryan,Brighton,25,Australia,2017/2018,3500000,8000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.1769337237500717,0.4372581519604683,0.7349242479379097,-0.6162936989369775,0.2000939293925767,-0.4999999999999962
Mathew Ryan,Brighton,26,Australia,2018/2019,8000000,10000000,Goalkeeper,eng Premier League,34,34,3060.0,34.0,-0.6559890550437015,-0.2376167384882678,-0.09314823401161,-1.156715374579063,-0.443957486921581,-0.6249999999999986
Mathew Ryan,Brighton,27,Australia,2019/2020,10000000,8000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,0.8906068983472784,0.3998766806852456,-0.643712429978482,-0.8752681935089649,0.0703902263056903,-0.374999999999995
Mathew Ryan,Brighton,28,Australia,2020/2021,8000000,6000000,Goalkeeper,eng Premier League,11,11,990.0,11.0,-0.3462483937530924,-1.4548729357830408,-0.5817783053784352,-0.6345385432508244,-0.8363929837945698,-0.1500000000000023
Mattia Perin,Genoa,24,Italy,2017/2018,15000000,16000000,Goalkeeper,it Serie A,37,37,3330.0,37.0,-0.1334629867029431,0.9410349279285246,0.4268542310538933,-0.1942416604080666,0.3735737868015112,-0.2499999999999881
Mattia Perin,Juventus,25,Italy,2018/2019,15000000,13000000,Goalkeeper,it Serie A,9,9,810.0,9.0,-0.3316394006556121,-0.2836107053358009,-0.819070559091738,1.042374946497893,-0.2305849948296839,0.9999999999999998
Mattia Perin,Genoa,26,Italy,2019/2020,10000000,8000000,Goalkeeper,it Serie A,21,21,1890.0,21.0,-0.1296488705322792,-0.4294226844652443,-0.4078331290089856,-0.8949012972260947,-0.4189036340320659,-0.6499999999999967
Mattia Perin,Genoa,27,Italy,2020/2021,7500000,7000000,Goalkeeper,it Serie A,32,32,2879.0,32.0,-0.1705977574146902,1.2170779059352763,0.1893005341909594,-0.5408453477384096,0.3495261591106526,-0.2749999999999934
Mike Maignan,Lille,21,France,2017/2018,800000,4000000,Goalkeeper,fr Ligue 1,34,34,3033.0,33.7,0.2135821840529224,-0.4300837223669864,1.2344763384031276,-0.5054536648316446,0.1356672780608206,-0.6499999999999977
Mike Maignan,Lille,22,France,2018/2019,7000000,17500000,Goalkeeper,fr Ligue 1,38,38,3420.0,38.0,-0.6697164792278198,-0.2849506135738135,1.41902684934333,1.1796548869200958,0.2645431108160572,0.8750000000000012
Mike Maignan,Lille,23,France,2019/2020,22000000,17500000,Goalkeeper,fr Ligue 1,28,28,2520.0,28.0,-0.8159026010205174,-0.7539844212892597,0.6349151542476356,1.0209675947596617,-0.155996269930512,0.3216235587852583
Mike Maignan,Lille,24,France,2020/2021,20000000,25000000,Goalkeeper,fr Ligue 1,38,38,3420.0,38.0,-0.3698745045135254,0.0489273355447997,-0.3423418667052432,1.9304604403251489,0.12863954068476,1.025000000000002
Neto,Valencia,28,Brazil,2017/2018,6000000,15000000,Goalkeeper,es La Liga,33,33,2970.0,33.0,-1.072527654163901,1.8504944381314068,0.4551813658141177,0.6798070589613328,0.5953075401027464,0.6750000000000014
Neto,Valencia,29,Brazil,2018/2019,18000000,18000000,Goalkeeper,es La Liga,34,34,3060.0,34.0,-1.0024377746890534,1.079398159987882,0.5371350514502106,0.3715016110881831,0.3171889168492754,0.4000000000000022
Neto,Barcelona,30,Brazil,2019/2020,18000000,14500000,Goalkeeper,es La Liga,2,2,180.0,2.0,0.2242897590829259,-0.9404673047781302,-1.8001056631521803,0.8045253142612772,-0.6024387355504675,1.2000000000000002
Neto,Barcelona,31,Brazil,2020/2021,10000000,6000000,Goalkeeper,es La Liga,7,7,630.0,7.0,-0.115022028873525,0.2381602254502092,-0.5342917498221512,0.5937633971399137,0.0100921438046412,1.175
Oliver Baumann,Hoffenheim,27,Germany,2017/2018,7000000,10000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,0.2407486032970264,-0.5935529661417154,0.9270589288605132,-0.1553420105028393,0.0609070433143586,0.499999999999991
Oliver Baumann,Hoffenheim,28,Germany,2018/2019,10000000,8000000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,0.489577852803212,0.1696051282203531,0.7124654578473103,-0.8919412336310408,0.226081437495098,0.4999999999999924
Oliver Baumann,Hoffenheim,29,Germany,2019/2020,7000000,5500000,Goalkeeper,de Bundesliga,30,30,2700.0,30.0,0.3440179919667487,-0.2898090143630845,0.5376546605154103,-0.6572582937163857,0.0203962640360023,-1.1790951498654148e-14
Oliver Baumann,Hoffenheim,30,Germany,2020/2021,5500000,5000000,Goalkeeper,de Bundesliga,31,31,2790.0,31.0,0.2964925610963745,-1.1126735935738568,0.4511070287978067,-0.691737644575259,-0.3062965069635933,-0.055555555555561
Pau López,Espanol,22,Spain,2017/2018,1500000,5000000,Goalkeeper,es La Liga,28,27,2478.0,27.5,-0.7926198454251375,1.502260760343364,1.2660378782746498,0.1455802193544975,0.66598280723573,-0.1499999999999982
Pau López,Betis,23,Spain,2018/2019,10000000,20000000,Goalkeeper,es La Liga,33,33,2970.0,33.0,0.462287197829108,-0.7054193734901548,0.5582275708610802,-0.1399848503309194,-0.012765816098645,-0.1999999999999977
Pau López,Roma,24,Spain,2019/2020,24000000,19000000,Goalkeeper,it Serie A,32,32,2880.0,32.0,0.0752669171231443,-0.4699048751374044,0.1712302671173015,-0.0881372161366824,-0.1160629926584824,0.6500000000000031
Pau López,Roma,25,Spain,2020/2021,17000000,10000000,Goalkeeper,it Serie A,21,20,1817.0,20.2,0.3070411161621946,-0.3484913908849842,-0.683838284878931,-0.1956655597910848,-0.2455211129575913,0.3250000000000075
Paulo Gazzaniga,Tottenham,25,Argentina,2017/2018,1000000,1000000,Goalkeeper,eng Premier League,1,1,90.0,1.0,0.4267073180760087,2.578026309812824,-2.672100392181449,2.2265784121797685,0.6749477017350933,0.9500000000000032
Paulo Gazzaniga,Tottenham,26,Argentina,2018/2019,2000000,2000000,Goalkeeper,eng Premier League,3,3,270.0,3.0,0.35092102546802,2.6459543346654524,-1.4800903797285423,0.3342101590683336,0.6939232024280275,0.7000000000000012
Paulo Gazzaniga,Tottenham,27,Argentina,2019/2020,3500000,2800000,Goalkeeper,eng Premier League,18,17,1613.0,17.9,-0.8643168447357321,-0.1900414218825141,0.2850048108263397,-0.6483439908420148,-0.3085941047625303,0.3500000000000051
Paulo Gazzaniga,Elche,28,Argentina,2020/2021,4000000,3000000,Goalkeeper,es La Liga,8,8,720.0,8.0,-0.6332712802948054,-0.7811366337184655,-0.4048477899364346,0.0136754781651745,-0.5308762676344968,-0.5250000000000002
Pepe Reina,Napoli,34,Spain,2017/2018,2000000,1000000,Goalkeeper,it Serie A,37,37,3330.0,37.0,0.4754563533471385,-0.8960008203483134,-0.4579114786382137,1.810192497412681,-0.0376851938327763,1.2000000000000104
Pepe Reina,Milan,35,Spain,2018/2019,1000000,1000000,Goalkeeper,it Serie A,4,2,330.0,3.7,-0.1407266743206589,-0.382102481197207,0.25144879087259,0.1775593469662446,-0.0794214372361029,0.4750000000000005
Pepe Reina,Aston Villa,36,Spain,2019/2020,800000,650000,Goalkeeper,eng Premier League,12,12,1080.0,12.0,-0.1211602454018898,-0.1736318589526952,0.1487668465933207,-0.8205981544834715,-0.1769592235081063,-0.6499999999999952
Pepe Reina,Lazio,37,Spain,2020/2021,800000,800000,Goalkeeper,it Serie A,29,29,2610.0,29.0,0.5179949296475237,-0.1880255211527863,-0.0950891092441242,0.0949781491005603,0.0541642450624586,0.1500000000000073
Pierluigi Gollini,Atalanta,22,Italy,2017/2018,4000000,3500000,Goalkeeper,it Serie A,7,7,622.0,6.9,0.5709862539205088,0.0539625972180541,-0.9678565920934504,0.874230135032156,0.0508038447379069,0.4500000000000114
Pierluigi Gollini,Atalanta,23,Italy,2018/2019,3500000,6000000,Goalkeeper,it Serie A,20,20,1799.0,20.0,-0.217316775939995,-0.4442984667202982,-0.2961236935202014,0.3814376780412127,-0.2266489290109715,0.775000000000001
Pierluigi Gollini,Atalanta,24,Italy,2019/2020,8000000,13000000,Goalkeeper,it Serie A,33,33,2884.0,32.0,0.1214958209523418,-0.9230492016725924,-0.1443801010647531,0.1215537560513291,-0.3105552272058107,1.250000000000003
