Player,Team,Age,Season,MV1,MV2,MP,Starts,Min,90s,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Delta_MV,Log_MV1,Log_MV2,Log_Return_MV,Age_Original,Perf_MV1_Interaction,Comp_eng Premier League,Comp_es La Liga,Comp_fr Ligue 1,Comp_it Serie A,Nationality_France,Nationality_Germany,Nationality_Italy,Nationality_Other,Nationality_Spain,Position_Central Midfielder,Position_Centre-Back,Position_Centre-Forward,Position_Defensive Midfielder,Position_Goalkeeper,Position_Wing-Back,Position_Winger
Wylan Cyprien,Nice,-1.0665872663597578,2017/2018,10.0,10.0,-0.8710267891203998,10,-0.9251734618276056,10.5,0.8046470610671698,-0.264362634001092,-0.3114854545990244,0.0,0.1740170085240678,2.302585092994046,0.0,22,0.14002227448459179,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Wylan Cyprien,Nice,-0.8085642148600493,2018/2019,14.0,14.0,0.5121846149198995,27,0.6647950327925212,26.2,0.3909076984101338,-0.4855652030469313,-0.3114854545990244,0.0,0.4423155527624133,2.6390573296152584,0.0,23,0.17290455470136107,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Wylan Cyprien,Nice,-0.5505411633603406,2019/2020,18.0,14.5,-0.44542328018492305,20,0.0022142568629431717,19.7,0.8131998232059366,-0.18607456747457798,-0.3114854545990244,-19.444444444444446,0.642710378590989,2.6741486494265287,-0.21622310846963577,24,0.5226519662428128,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Wylan Cyprien,Parma,-0.29251811186063204,2020/2021,12.0,6.0,-1.1902294208220072,2,-1.5325391730963855,4.6,-0.8658909920891449,-1.9233819018448672,-0.3114854545990244,-50.0,0.3193978243747237,1.791759469228055,-0.6931471805599454,25,-0.27656369901894395,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Xeka,Dijon,-1.0665872663597578,2017/2018,1.25,5.5,-0.7646259118865305,15,-0.4248573657175161,15.5,-1.6862182573012465,-0.9648374359795775,-0.3114854545990244,340.0,-1.4841023776810882,1.7047480922384253,1.4816045409242156,22,2.502520524950041,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Xeka,Lille,-0.8085642148600493,2018/2019,5.5,10.0,0.29938286045216117,26,0.5521112273623209,25.1,-0.4634413053843747,0.9891185905919849,-0.3114854545990244,81.81818181818183,-0.30269036741055494,2.302585092994046,0.5978370007556206,23,0.14027921900002358,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Xeka,Lille,-0.5505411633603406,2019/2020,9.0,7.0,-0.7646259118865305,8,-1.1956145948600865,7.9,-0.029329271251161766,0.17306332095102472,-0.3114854545990244,-22.22222222222222,0.09000391652260402,1.9459101490553132,-0.25131442828090633,24,-0.0026397492813583735,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Xeka,Lille,-0.29251811186063204,2020/2021,7.0,8.0,0.9377881238553762,11,-0.6423371101978028,13.3,1.2025115878965933,1.2103211596378236,-0.3114854545990244,14.285714285714285,-0.11039090930597188,2.0794415416798357,0.13353139262452252,25,-0.13274634763887305,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Yannick Gerhardt,Wolfsburg,-0.8085642148600493,2017/2018,10.0,5.0,-0.7646259118865305,12,-0.6107856446773466,13.6,-0.3373534507390812,-0.7927909933883868,0.14500851603355763,-50.0,0.1740170085240678,1.6094379124341003,-0.6931471805599456,23,-0.058705238312886376,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Yannick Gerhardt,Wolfsburg,-0.5505411633603406,2018/2019,6.0,10.0,0.6185854921537687,28,0.7718446479512114,27.3,-0.22006999965432283,0.19033153570422578,0.14500851603355763,66.66666666666666,-0.23330863769366167,2.302585092994046,0.5108256237659909,24,0.05134423181659466,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Yannick Gerhardt,Wolfsburg,-0.29251811186063204,2019/2020,8.5,6.8,-0.6582250346526614,7,-1.0615208663981481,9.2,0.32358973485550924,-0.21930285141770167,0.14500851603355763,-20.0,0.044426547708382065,1.916922612182061,-0.2231435513142097,25,0.014375974793500983,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Yannick Gerhardt,Wolfsburg,-0.0344950603609234,2020/2021,6.0,10.0,0.5121846149198995,21,0.18701569776847174,21.5,0.23735851331335261,0.6818928002505334,0.14500851603355763,66.66666666666666,-0.23330863769366167,2.302585092994046,0.5108256237659909,26,-0.05537779138613116,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Youri Tielemans,Monaco,-1.582633369359175,2017/2018,22.0,20.0,0.29938286045216117,18,-0.22766070621466553,17.4,0.7246664913149898,1.173454064796852,0.8297494719824308,-9.090909090909092,0.8027225567262158,2.995732273553991,-0.09531017980432521,20,0.5817061386821847,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Youri Tielemans,Monaco,-1.3246103178594664,2018/2019,18.0,38.0,-0.44542328018492305,20,-0.10145484413284114,18.7,-0.005852835662142939,-1.0017045308205526,0.8297494719824308,111.11111111111111,0.642710378590989,3.6375861597263857,0.7472144018302211,21,-0.00376167822424673,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Youri Tielemans,Leicester,-1.0665872663597578,2019/2020,45.0,44.0,1.3633916327908528,32,1.1921552422058588,31.4,0.2986439719842294,0.6573147370232346,1.970984398563886,-2.2222222222222223,1.3733485790249838,3.784189633918261,-0.022472855852058604,22,0.41014227455891844,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Youri Tielemans,Leicester,-0.8085642148600493,2020/2021,45.0,55.0,1.469792510024722,37,1.7882525729316185,37.3,0.9858480856313533,0.36237797829544005,1.970984398563886,22.22222222222222,1.3733485790249838,4.007333185232471,0.20067069546215155,23,1.3539130675363196,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Yves Bissouma,Lille,-1.582633369359175,2017/2018,0.8,8.0,-0.01981977124944634,15,-0.23442173454047754,17.4,0.08884806741306404,-1.2597741947073617,-0.5967941862443882,900.0,-1.8399658544123072,2.0794415416798357,2.3025850929940455,20,-0.16347741027056065,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Yves Bissouma,Brighton,-1.3246103178594664,2018/2019,15.0,15.0,0.4057837376860304,17,0.004467932971547179,19.7,-1.2317218747362075,-1.2229070998663902,0.36754932671694146,0.0,0.49732956274033313,2.70805020110221,0.0,21,-0.6125717013802615,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Yves Bissouma,Brighton,-1.0665872663597578,2019/2020,12.0,9.5,-0.2326215257171847,15,-0.5758536649939846,14.0,-0.5075328485234847,-0.8542361514566558,0.36754932671694146,-20.833333333333336,0.3193978243747237,2.2512917986064953,-0.23361485118150505,22,-0.1621048876171072,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Yves Bissouma,Brighton,-0.8085642148600493,2020/2021,13.0,25.0,1.2569907555569837,35,1.5110504115733256,34.6,-0.3354239828437139,-0.5224322978879101,0.36754932671694146,92.3076923076923,0.3832228286643982,3.2188758248682006,0.6539264674066638,23,-0.1285421275072466,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zaydou Youssouf,Bordeaux,-2.0986794723585924,2017/2018,0.15,0.15,-1.9350355614590915,1,-1.8469269902466443,1.5,-1.079029562588196,-0.11689425463720061,-0.5967941862443882,0.0,-3.1747726864011976,-1.8971199848858813,0.0,18,3.4256735831244365,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Zaydou Youssouf,Bordeaux,-1.8406564208588836,2018/2019,2.0,4.0,-1.4030311752897455,7,-1.5190171164447615,4.7,-1.439780868991368,-0.5961664875698511,-0.5967941862443882,100.0,-1.1093276539783123,1.3862943611198906,0.6931471805599453,19,1.5971887336410502,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Zaydou Youssouf,St Etienne,-1.582633369359175,2019/2020,8.0,7.2,-0.8710267891203998,9,-0.7809381908769492,12.0,-0.6548677013261011,-1.1029340695080265,-0.4826706935862427,-9.999999999999998,-0.003914729841541999,1.9740810260220096,-0.10536051565782611,20,0.0025636301326433008,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Zaydou Youssouf,St Etienne,-1.3246103178594664,2020/2021,8.0,5.0,0.5121846149198995,14,-0.6096588066230447,13.7,-0.7515917326063911,-0.743634866933741,-0.4826706935862427,-37.5,-0.003914729841541999,1.6094379124341003,-0.47000362924573547,21,0.002942278584290494,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
İlkay Gündoğan,Man City,-0.0344950603609234,2017/2018,30.0,40.0,0.6185854921537687,15,-0.28512944698406767,16.9,1.3696526419884556,2.6112707635947983,0.9438729646405764,33.33333333333333,1.0500360248087186,3.6888794541139363,0.2876820724517808,26,1.438184615562317,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
İlkay Gündoğan,Man City,0.22352799113878521,2018/2019,40.0,50.0,0.7249863693876378,23,0.41351014668317443,23.7,1.678452158090961,2.353201099707983,0.9438729646405764,25.0,1.2794299326608383,3.912023005428146,0.2231435513142097,27,2.147461931600757,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
İlkay Gündoğan,Man City,0.4815510426384938,2019/2020,50.0,40.0,0.7249863693876378,21,0.28167009432984,22.4,0.4075831375829342,2.168865625503126,0.9438729646405764,-20.0,1.4573616710264476,3.6888794541139363,-0.2231435513142097,28,0.5939960424700674,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
İlkay Gündoğan,Man City,0.7395740941382024,2020/2021,40.0,40.0,0.4057837376860304,23,0.29181163681855804,22.5,2.2617615447928756,1.5789921080475466,0.9438729646405764,0.0,1.2794299326608383,3.6888794541139363,0.0,29,2.8937654209492223,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Abdou Diallo,Mainz,-1.3246103178594664,2017/2018,1.0,12.0,0.29938286045216117,27,0.7267711257791314,26.8,0.8802606631878521,-0.8747178708127714,-0.3114854545990244,1100.0,-1.6620341160466978,2.4849066497880004,2.4849066497880004,21,-1.4630232532321017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Abdou Diallo,Dortmund,-1.0665872663597578,2018/2019,25.0,35.0,0.4057837376860304,27,0.6862049558242592,26.4,-0.09177997767255412,1.214417503509028,1.000934710969649,40.0,0.9046552089580623,3.5553480614894135,0.33647223662121295,22,-0.08302923487953075,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Abdou Diallo,Paris SG,-0.8085642148600493,2019/2020,35.0,28.0,-0.8710267891203998,14,-0.6412102721435008,13.3,0.6785245046917396,2.39291217984778,1.22918169628594,-20.0,1.172953753196408,3.332204510175204,-0.2231435513142097,23,0.7958778644139098,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Abdou Diallo,Paris SG,-0.5505411633603406,2020/2021,25.0,25.0,-0.2326215257171847,17,-0.31555407445022177,16.6,0.2884682115566887,1.837061771934364,1.22918169628594,0.0,0.9046552089580623,3.2188758248682006,0.0,24,0.26096427020357477,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Adama Soumaoro,Lille,-0.29251811186063204,2017/2018,2.5,3.0,-1.083828543588138,14,-0.6513518146322188,13.2,-0.9688705863613369,-1.2597741947073617,-0.5967941862443882,20.0,-0.931395915612703,1.0986122886681098,0.18232155679395468,25,0.9024021068942338,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Adama Soumaoro,Lille,-0.0344950603609234,2018/2019,6.0,10.0,-0.44542328018492305,20,-0.053000807797854994,19.1,0.1786366316569586,0.9891185905919849,-0.5967941862443882,66.66666666666666,-0.23330863769366167,2.302585092994046,0.5108256237659909,26,-0.04167746917406944,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Adama Soumaoro,Genoa,0.22352799113878521,2019/2020,10.0,8.0,-1.7222338069913532,7,-1.2767469347698306,7.1,-0.023516710209012262,-1.2597741947073604,-0.5967941862443882,-20.0,0.1740170085240678,2.0794415416798357,-0.22314355131421015,27,-0.004092307560899719,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Adama Soumaoro,Bologna,0.4815510426384938,2020/2021,6.0,4.0,-0.44542328018492305,19,-0.016941990060190888,19.5,1.1819535971078245,-0.8173690566156787,-0.5967941862443882,-33.33333333333333,-0.23330863769366167,1.3862943611198906,-0.4054651081081644,28,-0.2757599835583496,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Aleksandar Dragović,Leicester,-0.0344950603609234,2017/2018,12.0,10.0,-1.4030311752897455,7,-1.1280043116019662,8.5,-0.0653130038117157,-0.44869810820595457,0.6015024866661397,-16.666666666666664,0.3193978243747237,2.302585092994046,-0.18232155679395445,26,-0.02086083132084003,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Aleksandar Dragović,Leverkusen,0.22352799113878521,2018/2019,9.0,9.0,-0.6582250346526614,13,-0.49021397286703233,14.8,-0.3876601123836741,0.39514872926518635,0.6015024866661397,0.0,0.09000391652260402,2.1972245773362196,0.0,27,-0.03489092839412349,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Aleksandar Dragović,Leverkusen,0.4815510426384938,2019/2020,9.0,5.2,-0.9774276663542689,10,-0.8350264174834453,11.4,0.6953181748983821,0.3951487292651797,0.6015024866661397,-42.22222222222222,0.09000391652260402,1.6486586255873816,-0.5485659517488379,28,0.06258135897020337,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Aleksandar Dragović,Leverkusen,0.7395740941382024,2020/2021,5.0,3.5,-0.6582250346526614,11,-0.7144547456731309,12.6,0.9967212462591752,0.27225841312861193,0.6015024866661397,-30.0,-0.37868945354431777,1.252762968495368,-0.3566749439387322,29,-0.3774478240818985,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Alessandro Bastoni,Atalanta,-2.0986794723585924,2017/2018,1.5,2.5,-2.1478373159268296,0,-1.8920005124187245,1.0,-2.0538123001872295,0.36237797829546026,1.1778261245897745,66.66666666666666,-1.3387215618304322,0.9162907318741551,0.5108256237659907,18,2.7494828102132005,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessandro Bastoni,Parma,-1.8406564208588836,2018/2019,7.5,15.0,-0.01981977124944634,18,-0.0901864635898211,18.8,-1.0487568684759618,-1.0385716256615274,1.1778261245897745,100.0,-0.055376899328052225,2.70805020110221,0.6931471805599454,19,0.05807690352519665,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessandro Bastoni,Inter,-1.582633369359175,2019/2020,23.0,31.5,0.08658110598442284,21,0.17011312695394168,21.3,-0.014042628830766207,1.3577895390017167,1.1778261245897745,36.95652173913043,0.8381678086327184,3.449987545831587,0.3144933299024375,20,-0.011770079434525946,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessandro Bastoni,Inter,-1.3246103178594664,2020/2021,45.0,60.0,0.9377881238553762,33,1.298078019310247,32.5,0.08821736461283829,1.6895933925704791,1.1778261245897745,33.33333333333333,1.3733485790249838,4.0943445622221,0.2876820724517808,21,0.12115319233637034,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessio Romagnoli,Milan,-1.0665872663597578,2017/2018,25.0,40.0,0.4057837376860304,27,0.6569071664124071,26.1,-0.4406953705160242,0.21490959893156786,0.8297494719824308,60.0,0.9046552089580623,3.6888794541139363,0.4700036292457357,22,-0.39867736250102453,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessio Romagnoli,Milan,-0.8085642148600493,2018/2019,40.0,50.0,0.8313872466215071,32,1.2135651652375967,31.6,-0.0404036655190799,0.3992450731364171,0.8297494719824308,25.0,1.2794299326608383,3.912023005428146,0.2231435513142097,23,-0.051693659054327434,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessio Romagnoli,Milan,-0.5505411633603406,2019/2020,45.0,36.0,1.1505898783231145,35,1.4885136504872856,34.3,0.25070569780193225,0.32551088345447393,0.8297494719824308,-20.0,1.3733485790249838,3.58351893845611,-0.2231435513142097,24,0.34430631382975063,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alessio Romagnoli,Milan,-0.29251811186063204,2020/2021,36.0,25.0,-0.2326215257171847,21,0.15433739419371362,21.2,-0.15929322828866938,0.9153844009100481,0.8297494719824308,-30.555555555555557,1.1954168406593744,3.2188758248682006,-0.36464311358790935,25,-0.19042180769927364,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alex Ferrari,Verona,-0.8085642148600493,2017/2018,1.2,1.5,0.08658110598442284,25,0.4123833086288724,23.7,-0.17976934481062926,-2.0708502812087533,-0.5967941862443882,25.000000000000007,-1.5166533001960416,0.4054651081081644,0.2231435513142098,23,0.272647770081121,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alex Ferrari,Sampdoria,-0.5505411633603406,2018/2019,1.5,1.5,-1.9350355614590915,6,-1.386050226037125,6.0,-0.26217266192997485,0.030574124726686844,-0.5967941862443882,0.0,-1.3387215618304322,0.4054651081081644,0.0,24,0.35097619544813785,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alex Ferrari,Sampdoria,-0.29251811186063204,2019/2020,2.5,2.0,-1.2966302980558764,11,-0.8620705307866934,11.2,-0.9966575603220432,-0.9279703411386037,-0.3913718994597262,-20.0,-0.931395915612703,0.6931471805599453,-0.22314355131420982,25,0.9282827809484722,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alex Ferrari,Sampdoria,-0.0344950603609234,2020/2021,2.0,1.8,-1.2966302980558764,11,-1.0029252875744439,9.8,1.7129879021135856,-0.37496391852400357,-0.3913718994597262,-9.999999999999998,-1.1093276539783123,0.5877866649021191,-0.10536051565782623,26,-1.900264850744895,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Alexander Djiku,Caen,-1.0665872663597578,2017/2018,1.25,8.0,0.4057837376860304,28,0.8450891214808417,28.0,-0.32024490238644593,-1.2229070998663873,-0.4826706935862427,540.0,-1.4841023776810882,2.0794415416798357,1.856297990365626,22,0.4752762210719724,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Alexander Djiku,Caen,-0.8085642148600493,2018/2019,8.0,8.0,0.7249863693876378,31,1.1087692261875106,30.6,-0.10431658770905314,-1.2229070998663902,-0.4826706935862427,0.0,-0.003914729841541999,2.0794415416798357,0.0,23,0.0004083712588724636,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Alexander Djiku,Strasbourg,-0.5505411633603406,2019/2020,8.0,6.5,0.08658110598442284,23,0.3312509687191282,22.9,1.8954498090293808,-0.3607339494475444,-0.3400163277635608,-18.75,-0.003914729841541999,1.8718021769015913,-0.2076393647782444,24,-0.007420173930552399,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Alexander Djiku,Strasbourg,-0.29251811186063204,2020/2021,6.5,6.5,0.6185854921537687,29,0.8811479392185059,28.4,1.1221645058982503,-0.633033582410822,-0.3400163277635608,0.0,-0.16948363340398717,1.8718021769015913,0.0,25,-0.19018851773662546,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Alexander Hack,Mainz,-0.8085642148600493,2017/2018,1.5,3.0,-0.9774276663542689,14,-0.5443021994735284,14.3,1.8276471709749655,-0.8747178708127714,-0.5967941862443882,100.0,-1.3387215618304322,1.0986122886681098,0.6931471805599454,23,-2.446710675202577,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Alexander Hack,Mainz,-0.5505411633603406,2018/2019,3.0,2.5,-1.083828543588138,11,-0.8451679599721634,11.3,0.3047141645124061,-0.7518275546761936,-0.5967941862443882,-16.666666666666664,-0.7860150997620469,0.9162907318741551,-0.18232155679395468,24,-0.23950993441812765,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Alexander Hack,Mainz,-0.29251811186063204,2019/2020,1.3,1.0,-1.083828543588138,9,-1.0874381416470942,8.9,0.7791403564655982,-1.1614619417981202,-0.5967941862443882,-23.076923076923077,-1.4528282959063672,0.0,-0.26236426446749106,25,-1.1319571563557946,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Alexander Hack,Mainz,-0.0344950603609234,2020/2021,1.5,2.0,-0.33902240295105385,14,-0.4507746409664622,15.2,1.4013163116451401,-0.9976081869493445,-0.5967941862443882,33.33333333333333,-1.3387215618304322,0.6931471805599453,0.2876820724517809,26,-1.8759723613440427,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Anaitz Arbilla,Eibar,0.997597145637911,2017/2018,1.5,2.0,0.5121846149198995,26,0.7278979638334334,26.8,-0.9284766208960783,-0.5224322978879042,-0.5568509638140372,33.33333333333333,-1.3387215618304322,0.6931471805599453,0.2876820724517809,30,1.24297167204904,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Anaitz Arbilla,Eibar,1.2556201971376195,2018/2019,2.0,2.0,0.08658110598442284,22,0.20279143052869977,21.7,-1.079335831540376,-0.44869810820595796,-0.5568509638140372,0.0,-1.1093276539783123,0.6931471805599453,0.0,31,1.1973370858574164,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Anaitz Arbilla,Eibar,1.5136432486373281,2019/2020,2.0,1.6,-0.01981977124944634,22,0.26702119962391396,22.3,-0.8497893199507701,-0.9279703411386095,-0.5568509638140372,-19.999999999999996,-1.1093276539783123,0.47000362924573563,-0.22314355131420965,32,0.9426947926768132,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Anaitz Arbilla,Eibar,1.7716663001370367,2020/2021,1.5,1.0,1.0441890010892454,30,1.1684916430655168,31.2,-0.8419844489647242,-1.1491729101844468,-0.5568509638140372,-33.33333333333333,-1.3387215618304322,0.0,-0.4054651081081644,33,1.1271827365549916,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Andrea Masiello,Atalanta,1.2556201971376195,2017/2018,2.5,3.0,0.7249863693876378,30,1.0558078376353164,30.1,0.5589310988900658,0.36237797829546026,-0.4256089472571699,20.0,-0.931395915612703,1.0986122886681098,0.18232155679395468,31,-0.520586142615127,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Masiello,Atalanta,1.5136432486373281,2018/2019,3.0,1.0,-0.01981977124944634,22,0.0743318923382714,20.4,-0.7113265022653668,0.841650211228093,-0.4256089472571699,-66.66666666666666,-0.7860150997620469,0.0,-1.0986122886681098,32,0.5591133716415001,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Masiello,Genoa,1.7716663001370367,2019/2020,1.0,1.2,-0.9774276663542689,15,-0.5026091914643543,14.7,-0.5042112149924679,-1.2597741947073604,-0.5967941862443882,19.999999999999996,-1.6620341160466978,0.1823215567939546,0.1823215567939546,33,0.8380162410108379,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Masiello,Genoa,2.0296893516367454,2020/2021,1.0,0.8,0.6185854921537687,30,0.8935431578158278,28.5,-1.084201561805122,-0.7067677720927616,-0.5967941862443882,-19.999999999999996,-1.6620341160466978,-0.2231435513142097,-0.2231435513142097,34,1.801979984391225,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Ranocchia,Inter,0.7395740941382024,2017/2018,5.0,5.0,-1.4030311752897455,7,-1.2880153153128506,7.0,0.606719713675198,1.0259856854329727,0.14500851603355763,0.0,-0.37868945354431777,1.6094379124341003,0.0,29,-0.22975835682622564,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Ranocchia,Inter,0.997597145637911,2018/2019,3.5,3.0,-2.1478373159268296,0,-1.9246788159934827,0.7,-0.9287988673030244,0.5835805473412812,0.14500851603355763,-14.285714285714285,-0.6630973713743571,1.0986122886681098,-0.15415067982725827,30,0.6158840874441158,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Ranocchia,Inter,1.2556201971376195,2019/2020,3.0,2.4,-1.8286346842252224,5,-1.4018259587973532,5.8,2.226817557711522,1.3577895390017167,0.14500851603355763,-20.000000000000004,-0.7860150997620469,0.8754687373538999,-0.22314355131420993,31,-1.7503122247764995,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andrea Ranocchia,Inter,1.5136432486373281,2020/2021,2.0,1.0,-1.7222338069913532,8,-1.2023756231858984,7.8,1.269762743044939,1.6895933925704791,0.14500851603355763,-50.0,-1.1093276539783123,0.0,-0.6931471805599453,32,-1.4085829248511088,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Andreas Christensen,Chelsea,-1.3246103178594664,2017/2018,18.0,40.0,0.29938286045216117,23,0.35604140591377226,23.2,1.266574445531635,0.5835805473412862,-0.5967941862443882,122.22222222222223,0.642710378590989,3.6888794541139363,0.7985076962177717,21,0.8140405414013091,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Andreas Christensen,Chelsea,-1.0665872663597578,2018/2019,35.0,30.0,-1.7222338069913532,6,-1.2992836958558707,6.9,0.10143690779107514,0.5835805473412831,-0.5967941862443882,-14.285714285714285,1.172953753196408,3.4011973816621555,-0.15415067982725805,22,0.11898080170617956,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Andreas Christensen,Chelsea,-0.8085642148600493,2019/2020,35.0,24.0,-0.33902240295105385,21,-0.0214493422773989,19.5,0.830296240238754,0.2517766937725326,-0.5967941862443882,-31.428571428571427,1.172953753196408,3.1780538303479458,-0.37729423114146776,23,0.9738990912529131,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Andreas Christensen,Chelsea,-0.5505411633603406,2020/2021,24.0,30.0,-0.7646259118865305,15,-0.44964780291216017,15.2,1.0605550049367787,0.509846357659331,-0.5967941862443882,25.0,0.8721042864431091,3.4011973816621555,0.2231435513142097,24,0.9249145658140574,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Andrei Girotto,Nantes,-0.29251811186063204,2017/2018,2.0,2.0,0.08658110598442284,18,-0.2817489328211617,16.9,-1.173928963039662,-0.48556520304692885,-0.46555216968752083,0.0,-1.1093276539783123,0.6931471805599453,0.0,25,1.3022718625059813,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Andrei Girotto,Nantes,-0.0344950603609234,2018/2019,2.0,3.0,-0.44542328018492305,18,-0.3324566452647518,16.4,0.39808084102296043,-0.30122972884206783,-0.46555216968752083,50.0,-1.1093276539783123,1.0986122886681098,0.4054651081081645,26,-0.4416020854657142,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Andrei Girotto,Nantes,0.22352799113878521,2019/2020,5.0,4.0,0.08658110598442284,25,0.45858366885525453,24.2,1.4669942662314412,-0.3597684710384877,-0.46555216968752083,-20.0,-0.37868945354431777,1.3862943611198906,-0.2231435513142097,27,-0.5555352570318319,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Andrei Girotto,Nantes,0.4815510426384938,2020/2021,5.0,4.0,1.0441890010892454,29,1.0118611535175381,29.6,0.6856925123068884,-0.5961664875698488,-0.46555216968752083,-20.0,-0.37868945354431777,1.3862943611198906,-0.2231435513142097,28,-0.25966452278492597,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Angelo Ogbonna,West Ham,0.7395740941382024,2017/2018,9.0,9.0,0.8313872466215071,32,1.250750821029563,32.0,0.026284914650411106,-1.0385716256615225,0.030885023375412178,0.0,0.09000391652260402,2.1972245773362196,0.0,29,0.0023657452639993725,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
